,comment,compound,negative,neutral,positive,whether_pos_or_neg
6351,"i think the problem here was that kei struggled to hit the note at ""pop"" with strength in her voice, it sounds floaty to me, and also that lovelyz, given their usual style, can't bring out the same guttural timbre that BEG can. I still love this version a lot tho, it may even be better than the original if one of them can hit the ""pop"" with enough strength. Lovelyz fighting!",0.8588,0.09,0.72,0.19,pos
6352,how can my girls be this great  i dont deserve y'all but pLEASE LET ME LOVE YOUUUU,0.9298,0.0,0.504,0.496,pos
6353,If they sang PoP part together it could ve been much more powerful and performance couldve been complete. But overall not bad at all. Beg is just too powerfull,0.7134,0.0,0.82,0.18,pos
6354,Did they really have THREE vocalists hit that note in their head voice???? Wow that is so impressive!,0.8832,0.0,0.633,0.367,pos
6355,"Jisoo is not joking, she slay hard!",-0.3309,0.402,0.598,0.0,neg
6356,After hear about sulli i can't stop worrying about lovelyz too. Everyone who still left hate comments please think twice. Idols are also human too. They also might get hurt by your hate comments. I'm okay with criticism. But you can write your criticism with nice words right? Please comment with good manner. I believe you guys are good people,-0.1471,0.206,0.558,0.236,pos
6357,3:46,0.0,0.0,1.0,0.0,neu
6358,"tbh, why kei hitting that ""pop"" with falsetto? if only babysoul and jin did all the ""pop"" part, it would be much stronger, just saying.",0.3818,0.0,0.902,0.098,pos
6359,"*does anyone here are aware of how hate/nega comments affects idol?? damn, if ever one of my babies in lovelyz just do the same way of what sulli did, I will not think twice to bombarded all those people. Yall it's still not too late to change, be a human that's responsible enough to their shits. May Sulli's soul rest in peace. . I give my deepest condolence to all her family, friends and fans, and face this more stronger.*",0.5362,0.067,0.825,0.108,pos
6360,"Tangina nung mga dislikers HAHAHAHAH mga bitter hindi kayo mahal ng magulang nyo, magtrabaho nalang kayo na sagayon may silbi kayo HAAHHAHAHAHA WALANG MGA BEBE",-0.4215,0.104,0.896,0.0,neg
6361,"""kei-pop""",0.0,0.0,1.0,0.0,neu
6362,4:17,0.0,0.0,1.0,0.0,neu
6363,who's the one with the short hair?,0.0,0.0,1.0,0.0,neu
6364,Lovelyz always do different things .. that's what I like about them,0.3612,0.0,0.8,0.2,pos
6365,wow amazing ,0.8225,0.0,0.0,1.0,pos
6366,"This is actually insane, I heard this song today and now I'm a bias for this group. I like it!!!",-0.3561,0.232,0.652,0.116,neg
6367,Jisoo really- AAAAAAAAaaaAAAAAaaAaaAAA,0.0,0.0,1.0,0.0,neu
6368,I think they should change their group concept. They can go with girl crush concept so well. I think ,0.2006,0.084,0.79,0.126,pos
6369,"What the hell with the dislikes ??? Lovelyz will be always criticized no matter what... They are talented, they are charismatic, they are always trying their best. You are so unfair. Anyways, I'm so proud of my girls, keep doing like that !!",-0.4632,0.262,0.506,0.231,neg
6370,Esta canción me sorprendió...me encanto las notas altas de kei ❤❤❤❤,0.0,0.0,1.0,0.0,neu
6371,Mijoo is so sexy,0.656,0.0,0.407,0.593,pos
6372,Don't worry I am the english comment you are looking for,0.3412,0.0,0.789,0.211,pos
6373,"It's not as bad as I expected from what I heard, but the ""pop"" part was a little weird...aside from that though it wasn't too terrible, they obviously don't sound as strong as BEG, but this is their take on it. Unless their challenge was to like directly mimic the original group??",0.8277,0.059,0.719,0.222,pos
6374,I love Queendom. I get to see amazing idols cover amazing songs. No hate but Lovelyz did a better job than I thought they would. Those high notes though. Keep going Lovelyz!,0.8221,0.105,0.587,0.308,pos
6375,"Babysoul >Jin>Kei
Agree?",0.3612,0.0,0.444,0.556,pos
6376,lovelyz were really good.,0.4927,0.0,0.484,0.516,pos
6377,This is my favorite song from brown eyed girls and i need to see people hyping this up!!!,0.5962,0.0,0.805,0.195,pos
6378,This reminded me of newborn kittens,0.0,0.0,1.0,0.0,neu
6379,"You all sleep on BabySoul voice here.
She's absolutely amazing.
Soul, you're truly the best, thanks for that!",0.937,0.0,0.493,0.507,pos
6380,"well, i appreciate that they had the guts to perform a BEG song but man, they should've just picked brave new world or kill bill because sixth sense is a grim song that really carries a deep meaning and it heavily relies on the singers power to communicate the message and lovelyz just very much completely missed it's point :( like technically this was not a bad performance, they have good vocalists and good dancers and their rapper is amazing but to be honest, this just ain't it, chef. 
i applaud them for being brave enough to leave their comfort zone like this but when you're on competition like this, you just have to be aware of your skillset",0.9723,0.144,0.572,0.284,pos
6381,"At 4:37, since they did not go for the whistle note, I wish they had some some epic harmonies. Lovelyz is very good at harmonizing and it would have gone with their theme. Missed opportunity in my opinion :(",0.8204,0.102,0.623,0.274,pos
6382,"came to read some comments...

after scrolling...

me: *hmmmmm* let's just focus on the video",0.0,0.0,1.0,0.0,neu
6383,Omg,0.0,0.0,1.0,0.0,neu
6384,I crave Mijoo confidence. She embraces her goofines and beauty. This group has a.l lot of energy. Poor manager ,0.7269,0.118,0.532,0.35,pos
6385,"Rather than saying it was cute, I think this performance is more youthful and refreshing. I can imagine watching this stage when I'm feeling down and leaving with my spirits lifted and a smile on my face. Their energy is as infectious as always, which is why I love lovelyz and have been a fan since pre-debut. You did well girls! Ignore those haters and be confident in all the stages you put out, all of them were good.",0.9583,0.06,0.657,0.283,pos
6386,"This concept really suits Lovelyz the most. Don’t get me wrong, this concept seems easy but it’s really difficult to keep up and maintain the concept for years. Their loveliness just can’t be copycat",-0.5844,0.148,0.801,0.05,neg
6387,"omg why do i feel like tearing up seeing everyone fangirling over them, and the 'this is the thing only lovelyz can do' awhh",0.3612,0.0,0.898,0.102,pos
6388,Let’s be honest this was probably lovelyz best stage since queendom started and I’m in love with it I love how they can pull of this concept and just make is extraordinary,0.9509,0.0,0.629,0.371,pos
6389,"this song *cameo* and their new released song *moonlight* , is like a connected story. in cameo theyre sad that they cant be the main character, in moonlight they want to be free from the story. and also, both reminds me of kdrama *extraordinary you* that im watching currently, baekyung :(( pls give him a happy ending",0.7906,0.049,0.759,0.191,pos
6390,People disliked this because they hate the sad ending. That guy didn't choose lovelyz and people are mad!,-0.9184,0.481,0.519,0.0,neg
6391,EXTRAORDINARY YOU FANS WILL APPRECIATE THIS SONG FOR SURE...,0.4019,0.0,0.748,0.252,pos
6392,"this is more than a cute concept - its storytelling, like a musical, it really suits them!!!",0.7687,0.0,0.643,0.357,pos
6393,"still trending, and let haters watch and realize who is Lovelyz",-0.4939,0.242,0.758,0.0,neg
6394,"This song need a stable breath, its so hard to sing this even when you’re standing still. Uri lovelyz did really well!❤️",0.1595,0.08,0.813,0.107,pos
6395,"I LOST IT WHEN JIMIN ANSWERED IMMEDIATELY ""MIJOO PROBABLY"" @ WHOMEVER YELLED ""EVERYBODY SCREAM"" 
EVEN JIMIN KNOWS JUST HOW EXTRA MIJOO IS",-0.6124,0.217,0.783,0.0,neg
6396,Just look at the smiles on the live audience's faces.  Lovelyz definitely got new fans not only in that room but worldwide.,0.4404,0.0,0.837,0.163,pos
6397,The little Korean caption at 1:04 says “Mom Clapping” and hoNESTLY,0.4588,0.0,0.769,0.231,pos
6398,i like the way they dont try hard to be like everyone..they being their self.tbh this is the best from the other..,0.8589,0.0,0.618,0.382,pos
6399,"Im a miracle, but honestly i think lovelyz's performance was the best out of all 6 in this round. I really enjoyed the glee/high school musical-like concept!! the girls managed to nail this and got me smiling from start to end!!! Love love love!! <33 thank you girls! lovelyz are indeed lovely",0.9949,0.0,0.441,0.559,pos
6400,I kinda wish youtube can translate other language cuz this comment section got too many hangul and I dead curious to know what they say....,-0.1513,0.148,0.689,0.162,pos
6401,"This is pure gold, it’s so refreshing. I bursted out laughing cuz only at the ending I understood why it’s called cameo Hahahaha",0.4939,0.0,0.862,0.138,pos
6402,"For me they deserve 1st place for this performance. Its really hard to pull of musical performance with all the props, story plot, face expression, timing & etc. Love itt",0.5434,0.051,0.821,0.128,pos
6403,This really is something only lovelyz can do like this,0.3612,0.0,0.783,0.217,pos
6404,it’s funny how no group in queendom has done a cute concept except lovelyz lmao. i really don’t get the hype around girl crush concepts and the hate around cute concepts-,0.743,0.177,0.52,0.303,pos
6405,this is my favorite song from lovelyz ❤,0.4588,0.0,0.667,0.333,pos
6406,They have their own unique (amazing cuteness). They are different from other girlgrup. Why are people still sleeping on their great talent?,0.7845,0.0,0.743,0.257,pos
6407,THEY TURN THE WHOLE DAMN STUDIO INTO A MUSIC VIDEO,-0.4019,0.252,0.748,0.0,neg
6408,I feel like this is all I wanted from Lovelyz all Queendom and they finally gave it to us.,0.3612,0.0,0.865,0.135,pos
6409,So many idols got inspired from this kind of concept..i am proud of Lovelyz,0.743,0.0,0.656,0.344,pos
6410,Feels like watching Lovelyz’s concert. This is perfection!,0.7574,0.0,0.48,0.52,pos
6411,"I really really love how LOVELYZ didn't need to perform this song far from their original concept so that they can fit to others' taste. They nailed their performance effortless because they're just being them. Let other groups cover their songs but I SWEAR, only them can pull it off!!!",0.5806,0.045,0.821,0.134,pos
6412,remember when lovelyz invented musicals ❤️❤️❤️,0.0,0.0,1.0,0.0,neu
6413,looks like a mv,0.3612,0.0,0.444,0.556,pos
6414,This felt like a comeback all until the drums picked up holy shit,-0.2732,0.224,0.621,0.155,neg
6415,THAT “NOOOO” PART IN 5:00 IS A MOOD HAHAHAHHAA,0.0,0.0,1.0,0.0,neu
6416,"This song make me happy :D
Good vibes and really cute aaaa kiyowoo",0.9316,0.0,0.393,0.607,pos
6417,"I just realised the guy chose the cameo (background dancer) over the leads (lovelyz), shookt lmao",0.5994,0.0,0.782,0.218,pos
6418,"Tbh I was excited and flustered by this performance because it was so refreshing and overloaded by cuteness! I was in dilemma to choose between mamamoo, lovelyz and oh my girl!",0.555,0.106,0.715,0.18,pos
6419,How refreshing to see Lovelyz performing Cameo again. I really miss their old concept and long haired banged Sujeong lol,0.228,0.087,0.784,0.129,pos
6420,Lovelyz ❤️,0.0,0.0,1.0,0.0,neu
6421,this musical of lovelyz make me feel so much emotion,0.0,0.0,1.0,0.0,neu
6422,"THIS NEEDS MORE VIEWS!
THEY NEED TO BE PROTECTED!
Whether others like it or not, I know I did and so did the Koreans because they adore cute concepts!",0.9275,0.0,0.628,0.372,pos
6423,Outstanding performance from an outstanding group,0.8402,0.0,0.333,0.667,pos
6424,Lovelyz is one of the super underrated groups like they're scaringly talented,0.8658,0.0,0.481,0.519,pos
6425,"Wow!!! Best performance I have seen this year, soooooo lovely!!",0.9321,0.0,0.316,0.684,pos
6426,Mijoo is making me love this group omg,0.6369,0.0,0.625,0.375,pos
6427,MIJOO DESERVES THE WORLD,0.0,0.0,1.0,0.0,neu
6428,I keep coming back to this performance uwu. I cant help but smile all throughout the video. It really feels like a musical and the ending is very musical like omygod i loveLyz haha,0.8418,0.106,0.615,0.279,pos
6429,Now I understand why Sunggyu named them Lovelyz.,0.0,0.0,1.0,0.0,neu
6430,They are  just perfectlyz♡,0.0,0.0,1.0,0.0,neu
6431,Mijoo is so funny,0.5777,0.0,0.445,0.555,pos
6432,"These girls started as cute highschoolers ( Candy Jelly Love ) to beautiful elegant ladies ( Beautiful Days ) and i'm not complaining about it. By this time they basically own the concept. Like Soyeon said, this is the concept that only Lovelyz can do. They already stepped out of their comfort zone (Sixth Sense) and i'm happy for them",0.9806,0.0,0.623,0.377,pos
6433,jiae is so cute,0.5949,0.0,0.437,0.563,pos
6434,1:03 I think Jimin would have wanted to be a part of it.  XD,0.6739,0.0,0.708,0.292,pos
6435,Aoa like lovelyz proud eomma ,0.6808,0.0,0.349,0.651,pos
6436,Jimin being a reaction queen is the best,0.6369,0.0,0.588,0.412,pos
6437,"i automatically smile when sujeong starts to sing, btw hope that Woolim promotes Lovelyz better",0.8658,0.0,0.483,0.517,pos
6438,Lovelyz color can’t be replicated,0.0,0.0,1.0,0.0,neu
6439,"We also need the english sub for the song in the caption, please! Because this story has a storyline,",0.3802,0.0,0.868,0.132,pos
6440,"Lovelyz is bunch of nice, humble and hardworking girls. They're one of the best happened in kpop. We'll protect them till the end",0.8625,0.0,0.676,0.324,pos
6441,"Jangjun, is that you in the intro?! ",0.0,0.0,1.0,0.0,neu
6442,I enjoy watching it again and again!,0.5411,0.0,0.589,0.411,pos
6443,"they always see Lovelyz as an easy target so they keep on down voting them, even knetz, they down vote positive comments about Lovelyz tsktsk",0.7579,0.0,0.78,0.22,pos
6444,They live up their name Lovelyz  thanks to lovelyz my everyday life are freshen up by them! ,0.4926,0.0,0.834,0.166,pos
6445,Finally lovelyz stepped up their game! This is their best performance on this show! :D,0.8695,0.0,0.596,0.404,pos
6446,Golden Child's Jangjun narrates the intro,0.0,0.0,1.0,0.0,neu
6447,#31 trending in korea yt,0.0,0.0,1.0,0.0,neu
6448,"This stage brings joy and smile.... Please check your heart if u cant smile or enjoying this stage, there must be something wrong with your heart xoxo",0.4791,0.21,0.525,0.265,pos
6449,I wish i had a classmate like Yein ,0.6369,0.0,0.366,0.634,pos
6450,And i fallin with eonnideul again:',0.0,0.0,1.0,0.0,neu
6451,I really wish they win this round,0.7939,0.0,0.362,0.638,pos
6452,The intro reminds me of Girl's Day's Darling (male voice). ,0.5859,0.0,0.703,0.297,pos
6453,"For me, Mijoo (?) Is one of the prettiest i've seen in kpop industry, i really like her visual and she is also talented and funny",0.9134,0.0,0.623,0.377,pos
6454,i cant stop coming back to this!!! best performance on queendom,0.83,0.0,0.507,0.493,pos
6455,Jin is honestly so cute with that whole appearance,0.7824,0.0,0.505,0.495,pos
6456,"Lovelyz proving that soft, cute, fresh, u name it, is still relevant ",0.6486,0.0,0.629,0.371,pos
6457,Credit to that male lead who managed not to laugh on stage the whole time,-0.0834,0.158,0.702,0.14,neg
6458,Lovelyz♡,0.0,0.0,1.0,0.0,neu
6459,So this is award show content material.... Thanks lovelyz ,0.7693,0.0,0.512,0.488,pos
6460,babysoul will be 29 next year. you're welcome.,0.4588,0.0,0.7,0.3,pos
6461,Everytime I need instan mood and spirit booster I watch this Lol,0.6059,0.0,0.618,0.382,pos
6462,3:57  who was that,0.0,0.0,1.0,0.0,neu
6463,"Lovelyz  performance deserve   in pitch perfect  movie.  Musical, angelic  voice and song so good.",0.8147,0.0,0.617,0.383,pos
6464,"lovelyz knows how to pull off the innocent/lovely concepy AND IT SHOWS
edit: im crying",-0.4767,0.181,0.819,0.0,neg
6465,"Mijoo you make me laugh, oh my god ",0.6908,0.0,0.513,0.487,pos
6466,THIS'S AMAZING OUR CUTYYYY LOVELYZ,0.5859,0.0,0.513,0.487,pos
6467,"This was so good, the best stage on round 3",0.8483,0.0,0.46,0.54,pos
6468,mijoo at the end. dead. xD,-0.128,0.355,0.331,0.314,neg
6469,LAS AMO LOVELYZ. FIGHTING ,-0.3612,0.455,0.545,0.0,neg
6470,It makes me think of extraordinary you,0.0,0.0,1.0,0.0,neu
6471,Can't stop watching it.. I so love them ❤❤❤,0.805,0.0,0.453,0.547,pos
6472,Sujeong ❤❤❤❤❤❤,0.0,0.0,1.0,0.0,neu
6473,Lovelyz queen is served,0.0,0.0,1.0,0.0,neu
6474,"I know everybody talked about this in every videos of queendom, but Solar face's always hilarious for me lol",0.8047,0.0,0.688,0.312,pos
6475,Jin's highnote is the best in Lovelyz. At least for me ,0.6369,0.0,0.704,0.296,pos
6476,Slayed it periodt,0.0,0.0,1.0,0.0,neu
6477,Mijoo will always be so extra ,0.0,0.0,1.0,0.0,neu
6478,chorus kinda reminds me of apink nono ngl HAHAHA LITERALLY SUCH A NICE SONG,0.8345,0.0,0.583,0.417,pos
6479,"Hwasa’s expression is so cute at 1.19, it’s basically telling” kei, don’t cheat me with that harmless cutiepie face. I know you as the enthusiastic non stop n scared me a lot girl”. Hhx so cuteeeee",0.608,0.175,0.563,0.261,pos
6480,"Mijoo, u are so extra!! ‍♂️‍♀️",0.0,0.0,1.0,0.0,neu
6481,I keep coming back to re watch this! It’s such a lovely performance,0.6239,0.0,0.71,0.29,pos
6482,Perfeição define esse musical ❤,0.0,0.0,1.0,0.0,neu
6483,LOVELYZ FIGHTING,-0.3612,0.714,0.286,0.0,neg
6484,"Not being biased but this is the best performance in Queendom, they did a great performance effortlessly.",0.9307,0.0,0.503,0.497,pos
6485,That last line mijoo said ,0.0,0.0,1.0,0.0,neu
6486,LOVELYZ So Cute,0.5095,0.0,0.378,0.622,pos
6487,"Ive missed the live performances for this track 
Jimin saying cute is a whole mood ",0.2023,0.128,0.698,0.174,pos
6488,I wish they perform all their stages for their concert !!!!,0.5951,0.0,0.699,0.301,pos
6489,"this was definitely my fave performance by lovelyz <3 really reallyyy goood

Ps. i think mijoo literally took my heart HAHA",0.9049,0.0,0.567,0.433,pos
6490,this highkey should be the standard pronunciation for cameo ,0.0,0.0,1.0,0.0,neu
6491,I can't stop watching this performance ,0.2235,0.0,0.679,0.321,pos
6492,"You are right,soyeon unnie. It is the thing only Lovelyz can do.♥️♥️ My queen Lovelyz ",0.0,0.0,1.0,0.0,neu
6493,The way they got 2 downvotes for this perfect stage lol,0.8006,0.0,0.527,0.473,pos
6494,I'm not their fan but i really like Mijoo she seems so funny and open minded ❤️,0.8526,0.064,0.558,0.378,pos
6495,They are all still doing great. Keep tearing it up girls! ,0.6588,0.0,0.695,0.305,pos
6496,The word  lovely is made to be for them ❤❤❤  they are lovely like their name ❤ cuttee,0.8779,0.0,0.581,0.419,pos
6497,"Me encanta 
No puedo dejar de ver está presentación ❤️
Estoy orgullosa de mis niñas ❤️
You did so well Lovelyz",0.1384,0.092,0.794,0.114,pos
6498,Lovelyz being lovely + vocal queen,0.5859,0.0,0.513,0.487,pos
6499,seunghee yuqi mijoo hyejung and jimin must appear in a variety show together,0.0,0.0,1.0,0.0,neu
6500,Sounds amazing,0.5859,0.0,0.208,0.792,pos
6501,"LMAO Hyejeong at 2:24
""Wait wtf was that""",0.2103,0.263,0.416,0.321,pos
6502,Mijoo so extra at the end XD,0.6739,0.0,0.57,0.43,pos
6503,Mijoo ,0.0,0.0,1.0,0.0,neu
6504,This song suit for Drama Extraordinary You.,0.0,0.0,1.0,0.0,neu
6505,"LOL MIJOO IS THE QUEEN OF BEIN EXTRA 
this song is really good!!",0.8079,0.0,0.601,0.399,pos
6506,"i love their songs, it's so uplifting and positive. too bad this is not the kind of song the masses like. this suits anime and japanese audience",0.7943,0.097,0.61,0.293,pos
6507,High school musical woohooo ♪ ♬ ヾ(´︶`♡)ﾉ ♬ ♪,0.0,0.0,1.0,0.0,neu
6508,RAINHAS DA BRODWA.... OPS DO QUEENDOM ,0.0,0.0,1.0,0.0,neu
6509,Its soo goood,0.0,0.0,1.0,0.0,neu
6510,"ANSIO VER EL STAGE DE MOONLIGHT. SI CAMEO ESTUVO HERMOSO, NO ME IMAGINO EL PRÓXIMO ",-0.296,0.136,0.864,0.0,neg
6511,❤❤❤❤❤❤❤,0.0,0.0,1.0,0.0,neu
6512,lovelyz fighting!!,-0.4738,0.755,0.245,0.0,neg
6513,DIVINAS. ME CASO ,0.0,0.0,1.0,0.0,neu
6514,Stream Moonlight,0.0,0.0,1.0,0.0,neu
6515,kei in her cheerleading concept is so cute,0.7241,0.0,0.497,0.503,pos
6516,so cute ahh！❤️,0.5095,0.0,0.378,0.622,pos
6517,Lovelyz Fighting!!,-0.4738,0.755,0.245,0.0,neg
6518,Fav part 04:01 and 04:07 haha yein,0.7184,0.0,0.455,0.545,pos
6519,MIJOOO HAUAGAHAHAHAHAHAHHA,0.0,0.0,1.0,0.0,neu
6520,Anyone else saw Kid Mili watching the show? ,0.0,0.0,1.0,0.0,neu
6521,"Banyak komen hangul, gak ngerti artinya ",0.0,0.0,1.0,0.0,neu
6522,Mijoo said our mic is ON,0.0,0.0,1.0,0.0,neu
6523,my favorite b-side track from lovelyz,0.4588,0.0,0.625,0.375,pos
6524,wth mijoo,-0.5267,0.773,0.227,0.0,neg
6525,where can i watch the full perfomance without the reaction from others???,0.0,0.0,1.0,0.0,neu
6526,"I came as a Mamamoo fan, but other groups were growing on me too. I wish they did this from the start.",0.7391,0.0,0.688,0.312,pos
6527,Ini baru lovelyz yang aku kenallll .... ,0.0,0.0,1.0,0.0,neu
6528,Kei ❤️❤️❤️,0.0,0.0,1.0,0.0,neu
6529,My fav song  thank u sis ,0.6705,0.0,0.353,0.647,pos
6530,Their ages are 21++ but they slay high teen concept!,0.0,0.0,1.0,0.0,neu
6531,Mijoo wth hahahahaahahahahahahahqaha 100million hahahahaahahahahaah!,-0.5707,0.48,0.52,0.0,neg
6532,literally my favorite song ever,0.4588,0.0,0.571,0.429,pos
6533,"Hi I'm new with Lovelyz! Can someone tell me if the girl in the end, who get the rose, is a member? Because I think she's not, because the Song is alles cameo - please help ",0.6476,0.0,0.854,0.146,pos
6534,"That boy is so handsome tho
Someone please drop the name and IG",0.6504,0.113,0.54,0.347,pos
6535,BAHAHA LOVE YOU MIJOO,0.6369,0.0,0.417,0.583,pos
6536,Lovelyz so cute♡,0.0,0.0,1.0,0.0,neu
6537,Mijoo scream,-0.4019,0.73,0.27,0.0,neg
6538,3:07,0.0,0.0,1.0,0.0,neu
6539,3:28 0:39,0.0,0.0,1.0,0.0,neu
6540,I can’t stop smiling,0.2023,0.355,0.161,0.484,pos
6541,"No one:
Literally no one:
Mijoo: ""NOOoO COME bAaCK!""",-0.5707,0.401,0.599,0.0,neg
6542,YAALOOHH mijooo wkwkkwkw,0.0,0.0,1.0,0.0,neu
6543,❤️❤️❤️❤️❤️,0.0,0.0,1.0,0.0,neu
6544,Ini baru Lovelyz kan ☺ keren kerennn ,0.0,0.0,1.0,0.0,neu
6545,Lovelyz ♥♥♥,0.0,0.0,1.0,0.0,neu
6546,1M ,0.0,0.0,1.0,0.0,neu
6547,"Lovelyz in Sixth Sense:
Army leaders ready to charge

Lovelyz in Cameo:

All round about getting a boy to love them in the cutest way possible and Mijoo just screaming like nothing's happening is the best",0.9393,0.053,0.594,0.352,pos
6548,"After Six Sense People says : They will be with their same concept "" 
I like this but... they maybe could do some better. Sorry :c",0.25,0.153,0.66,0.188,pos
6549,0:12,0.0,0.0,1.0,0.0,neu
6550,does anyone know that guy name?,0.0,0.0,1.0,0.0,neu
6551,"0:57
1:16
1:31
2:23
2:43
3:08
4:07
4:11
4:16
4:27
4:35",0.0,0.0,1.0,0.0,neu
6552,What is the name of the guy/insta because we have an assignment to know his name ,0.0,0.0,1.0,0.0,neu
6553,I love Mijoo!! Lol ,0.8217,0.0,0.116,0.884,pos
6554,"=
❤️❤️❤️❤️❤️",0.0,0.0,1.0,0.0,neu
6555,4:00,0.0,0.0,1.0,0.0,neu
6556,Why not people saying Jiae. She is so pretty ,0.6269,0.0,0.66,0.34,pos
6557,I think Lovelyz really need to attend Mama . Their performance will be the best one . ,0.6369,0.0,0.756,0.244,pos
6558,"one of my favourite lovelyz side tracks and this era was also when I decided to ult lovelyz 
Edit: I was gonna get emotional but mijoo's ass really did that ctfuu",-0.6652,0.144,0.817,0.039,neg
6559,Lovelyz talents and personality really shining on this stage. Yes only them can outsold this kind of concept,0.6908,0.0,0.737,0.263,pos
6560,The screams at the end ,-0.296,0.355,0.645,0.0,neg
6561,Can't stop smiling ,-0.1511,0.462,0.186,0.352,neg
6562,"I make a decision after watching this video 5 times : 
I need to download this video and watch it for countless time
HUAHAHAHAHAHAH",0.0,0.0,1.0,0.0,neu
6563,"im so happy that theyre finally embracing their color :"") this is one of my favorite from wow album :((",0.8955,0.0,0.612,0.388,pos
6564,this video deserves more views!!!! keep streaming,0.0,0.0,1.0,0.0,neu
6565,1:05 Jimin reaction looks like a proud mom  i love that.,0.8689,0.0,0.38,0.62,pos
6566,The best performance.,0.6369,0.0,0.323,0.677,pos
6567,THIS IS LOVELYZ! This concept really suit them and the performance shouts UWU,0.0,0.0,1.0,0.0,neu
6568,Tang ...Inang ..I'm so gay for Kei and Hwasa 1:17 ...how to move on ...,0.0,0.0,1.0,0.0,neu
6569,Thanks for this amazing stage girls! Y'all did great!!,0.9131,0.0,0.339,0.661,pos
6570,Jin is freaking cute,0.0516,0.359,0.256,0.385,pos
6571,Entah apa yang merasukimu para haters. Lagu enak begini dapat banyak dislike,-0.7003,0.367,0.633,0.0,neg
6572,94 liners seriously kill me ,-0.7506,0.681,0.319,0.0,neg
6573,LOVELYYZZZZZZZZ,0.0,0.0,1.0,0.0,neu
6574,"Someone need to put Hyejung and Mijoo on a variety show together, so we can get more laughs",0.5413,0.0,0.821,0.179,pos
6575,Wait this video has less view than omg and bom stage but how can it has more dislikes??!! Who the freak dares to dislike this masterpiece ,0.3625,0.216,0.605,0.179,neg
6576,"I just cried through the whole performance... Knowing the translation of the song, I can't help but to think of Lovelyz's hardships from the start. You did well our babies! T^T",0.1313,0.115,0.803,0.082,neg
6577,The original Lovelyz is back ❤️,0.3182,0.0,0.685,0.315,pos
6578,"The cutest is LOVELYZ 
It’s cute, funny, and romantic ",0.9081,0.0,0.287,0.713,pos
6579,3 days and still trending in Korea (#10 now.. #3 when they uploaded the video),0.0,0.0,1.0,0.0,neu
6580,5:00 me when a group doesnt cb for my than a year,0.0,0.0,1.0,0.0,neu
6581,AGHHHHSMSBSKBSOSBSOSBSK YASSSSSSSSSSSSS,0.0,0.0,1.0,0.0,neu
6582,I swear 4:48 really reminds me of the opening theme song for sakura wars.,-0.5859,0.304,0.696,0.0,neg
6583,Thank you Lovelyz for cheering me up all day ,0.7003,0.0,0.547,0.453,pos
6584,Lovelyz fighting,-0.3612,0.714,0.286,0.0,neg
6585,I GOT GOOSEBUMPS SINCE INTRO UNTIL ENDING AND DO YOU HEAR THAT VERY LOUD CHEERS IN THE END? THATS ME OMG I LOVE LOVELYZ MORE AND MORE,0.8214,0.0,0.752,0.248,pos
6586,Bien hermosas todas ,0.0,0.0,1.0,0.0,neu
6587,Solo tu mijoooo ❤️,0.0,0.0,1.0,0.0,neu
6588,太ってる子がかわいい,0.0,0.0,1.0,0.0,neu
6589,They shouldn't try to become someone. They are just be themselves. Lovelyz is so lovely.,0.7065,0.0,0.742,0.258,pos
6590,MIJOO BEING EXTRA IS A MOOD. HAHAHAHAHA. They all looked cute.,0.4588,0.0,0.75,0.25,pos
6591,The smile in everyone's face says it all.....such a lovely performance,0.743,0.0,0.559,0.441,pos
6592,I really love the cuteness overload  and how the girls support each other. ,0.8503,0.118,0.376,0.506,pos
6593,"Musical stage always amazed me bcoz of the difficulties like you gotta dance, singing, expression with storyline and you have to make moving changes in very shortime. I finally can see one in Queendom, the best one by Lovelyz",0.8271,0.048,0.738,0.215,pos
6594,"mijoo : make some noise *mijoo cracked  style best part 
me : shocked by drink water ",0.4404,0.124,0.649,0.227,pos
6595,LOVELYZ♡,0.0,0.0,1.0,0.0,neu
6596,Why did Mnet didn't gave  reactions about the ending??  SO HILARIOUS!,0.7279,0.0,0.662,0.338,pos
6597,This is the thing that other groups doesn't have,0.0,0.0,1.0,0.0,neu
6598,"Is it just me but I'm getting La La Land vibes in this performance , especially the beginning!",0.0,0.0,1.0,0.0,neu
6599,STAN ANGELS STAN LOVELYZ,0.0,0.0,1.0,0.0,neu
6600,LOVELYZ FIGHTING,-0.3612,0.714,0.286,0.0,neg
6601,Yein!!  0:26,0.0,0.0,1.0,0.0,neu
6602,But Jisoo with the pants!! ,0.0,0.0,1.0,0.0,neu
6603,LOVELYZ FIGHTING,-0.3612,0.714,0.286,0.0,neg
6604,HEY!,0.0,0.0,1.0,0.0,neu
6605,I’m in love for the 1000000000000000000.... time again❤️❤️❤️,0.6369,0.0,0.625,0.375,pos
6606,Mijoo’s vocal cords gonna feel that in the morning.,0.0,0.0,1.0,0.0,neu
6607,Jimin fangirling is a mood,0.0,0.0,1.0,0.0,neu
6608,QUEENLYZ,0.0,0.0,1.0,0.0,neu
6609,"I FEEL SO HAPPY WATCHING LOVELINUS SINGING THE SONG IN THE PUBLIC, THIS STAGE IS AMAZING, LOVELINUS NATION WON AGAIN!!",0.9198,0.0,0.57,0.43,pos
6610,I thought and wish they win actually,0.7579,0.0,0.381,0.619,pos
6611,4:00 my favourite part,0.0,0.0,1.0,0.0,neu
