,comment,compound,negative,neutral,positive,whether_pos_or_neg
6031,You know your a true fan if you cried and get goosebumps when you keep repeating it,0.3612,0.126,0.628,0.246,pos
6032,"I don't understand korean language, but hey I'm crying ",-0.631,0.372,0.628,0.0,neg
6033,เธอ4คนคือควีนของเรา you are my Queens❤,0.0,0.0,1.0,0.0,neu
6034,"I'm crying, it's true!!!!!!!!",-0.6449,0.587,0.413,0.0,neg
6035,اصواتهم سحريه ❤❤❤❤❤❤,0.0,0.0,1.0,0.0,neu
6036,"Their vocal is sooooooo good, Moomoo and Mamamoo will be together forever!!!",0.5826,0.0,0.744,0.256,pos
6037,Solar do céu q voz maravilhos,0.0,0.0,1.0,0.0,neu
6038,Wheein's headvoice is heavenly ,0.6124,0.0,0.429,0.571,pos
6039,"Wheein's falsettos, Hwasa's deep rich voice, and Solar's power notes with Moonbyul's emotional rap and the vids of them when they were trainees are all the highlight of this performance",0.765,0.0,0.78,0.22,pos
6040,Omfggg they are ajdbxlnfiekdmflsbdhbedhhf,0.0,0.0,1.0,0.0,neu
6041,Who is crying  ,-0.4767,0.608,0.392,0.0,neg
6042,"This is the song that makes me think ""Mamamoo's vocals are amazing""
May God bless them.",0.8271,0.0,0.599,0.401,pos
6043,L.E.G.E.N.D.S. I love Mamamoo,0.6369,0.0,0.323,0.677,pos
6044,i cried ,-0.3818,1.0,0.0,0.0,neg
6045,Queens ,0.0,0.0,1.0,0.0,neu
6046,goosebumps,0.0,0.0,1.0,0.0,neu
6047,"No te pases Ana Karen, cantan bien pinche hermoso me hicieron llorar. Las amo un chingo besos en sus cachetes ",-0.296,0.104,0.896,0.0,neg
6048,Mamamoo,0.0,0.0,1.0,0.0,neu
6049,The beat vocal,0.0,0.0,1.0,0.0,neu
6050,表演完看到李多喜眼睛裡的淚水在打轉,0.0,0.0,1.0,0.0,neu
6051,What a vocal..I love you,0.6369,0.0,0.417,0.583,pos
6052,"No matter how many times i'd watch this, it never fails to make me tear up",0.0598,0.118,0.698,0.184,pos
6053,❤️,0.0,0.0,1.0,0.0,neu
6054,"When I look at the evening sunset,
so much I miss you
On days where the wind feels so good, I…
you you you you
When I hear a good song,
so much I miss you
When I watch a good movie,
I think of you
 
Days that I shared with you are
not here anymore
 
On starry nights, always,
so much I miss you
When tears silently fall, I…
you you you you
Your voice,
so much I miss you
Yesterday and today, I…
you you you you
 
Your touch that caressed me,
so much I miss you
You used to whine that
you missed me
 
Days that I shared with you are
not here anymore
 
On starry nights, always,
so much I miss you
When tears silently fall, I…
you you you you
Your voice,
so much I miss you
Yesterday and today, I…
you you you you
 
These days, I sleep with tissues instead of you
My phone playlist
is filled with sad songs
Because I feel like they’ll comfort me like this song But I miss you
Traces of you remain in my room,
covered in tears
Everyone goes through a breakup
but why am I acting like this?
I’m even worse today
 
Your whispers, your touch
They’re not here anymore
But I only have you
I miss you
 
On starry nights, always,
so much I miss you
When tears silently fall, I…
you you you you
Your voice,
so much I miss you
Yesterday and today, I…
you you you you
 
On starry nights, always,
so much I miss you
(So much I miss you~)
When tears silently fall,
I…you you you you
 
Whenever Wherever
(Wherever, I miss) (I miss you)
So much I miss you
Whenever Wherever
I miss you So much
I…you you you you
No No No
 
So much I miss you
I….you you you you",-0.9824,0.183,0.758,0.059,neg
6055,Wheein doesn't even have to try to kill me with her voice. An effortless goddess,-0.6908,0.251,0.749,0.0,neg
6056,wheein's runs are giving me so much life rn omg,0.34,0.0,0.789,0.211,pos
6057,Imagine Mamamoo performing this in MAMA and other big stage showsssaa,0.0,0.0,1.0,0.0,neu
6058,Solar's growl gave me chills ,0.0,0.0,1.0,0.0,neu
6059,"It makes me cry 
Rank is not important because fans is more than enough 
I love these girls ❤",0.1954,0.203,0.605,0.193,neg
6060,i just remember that Wheein one time had sing this song at weekly idol. like their voices so much <3,0.6887,0.0,0.75,0.25,pos
6061,mamamoo are the queens of stage presence for me. periodttt,0.0,0.0,1.0,0.0,neu
6062,"wheein's voice is dangerous for our heart❤
(sorry for bad English)",-0.765,0.423,0.577,0.0,neg
6063,"They are so beautiful... 
THANK YOU MAMAMOO FOR EXISTING...
I am so blessed... I am so proud stan Queens",0.8178,0.0,0.667,0.333,pos
6064,Wheein ! Sis !!! ,0.0,0.0,1.0,0.0,neu
6065,All the performance of MAMAMOO i love it❤❤❤,0.6369,0.0,0.588,0.412,pos
6066,I like all participants on queendom. No matter they ranking. Always love they performance.. ,0.6808,0.116,0.474,0.411,pos
6067,Mamamoo and moomoos don't care about winning. Mamamoo just wants to have fun and moomoss just want them to,-0.2033,0.216,0.6,0.184,neg
6068,Our girls are really the best in caring for us Moomoos.,0.8261,0.0,0.54,0.46,pos
6069,1:43 < i'm just gonna leave this here,-0.0516,0.167,0.833,0.0,neg
6070,1:44 the chills man,0.0,0.0,1.0,0.0,neu
6071,Woah Wheein gaves me goosebumps,0.0,0.0,1.0,0.0,neu
6072,"AGAIN, MAMAMOO IS THE BEST DECISION I'VE EVER MADE",0.6369,0.0,0.656,0.344,pos
6073,Im teary eyed while cheering and in awe with those vocals! STAN TALENT!!!! ,0.6671,0.0,0.729,0.271,pos
6074,MAMAMOOO NXJCJX IM GONNA CRY ,-0.4767,0.437,0.563,0.0,neg
6075,Who care competition when you have 4 queens in front of you,0.4939,0.0,0.758,0.242,pos
6076,"dont even care about rankings, they are did best and that's a fact",0.3761,0.156,0.594,0.25,pos
6077,"My heart is so fluffy right, so much much love.",0.6666,0.0,0.668,0.332,pos
6078,I can hear Wheein all day omg,0.0,0.0,1.0,0.0,neu
6079,*Everyday I regret why I didn't stan them from the beginning even though I am a moomoo for three years now*,-0.4215,0.149,0.851,0.0,neg
6080,Yung mapapamura ka sa galing simply the best! I❤️MAMAMOO,0.6696,0.0,0.64,0.36,pos
6081,I had goosebumps throughout... Goshhhhhh,0.0,0.0,1.0,0.0,neu
6082,wheein is comin for our headssss,0.0,0.0,1.0,0.0,neu
6083,Wow..... Wheein❣️,0.0,0.0,1.0,0.0,neu
6084,"They reminded me of Sistar, like seriously.",0.2023,0.185,0.543,0.272,pos
6085,Mamamoo is always queen kpop in my heart,0.0,0.0,1.0,0.0,neu
6086,wheeins voice i can't wkahskwbsksbwmna,0.0,0.0,1.0,0.0,neu
6087,Congrats to Hwasa for being in 1st place in the vocal unit round and Moonbyul for being in 2nd in the performance unit round! So many points were gained for Mamamoo! :D,0.8914,0.0,0.732,0.268,pos
6088,wheein voice just remind me of keyshia cole.. so gooid ,0.0,0.0,1.0,0.0,neu
6089,mamamoo forever !!!  best vocal  best singer  best artist  best idol !!!,0.9636,0.0,0.308,0.692,pos
6090,*sips coffee while cries* so beautiful,0.7177,0.0,0.5,0.5,pos
6091,I'm crying dude,-0.4767,0.608,0.392,0.0,neg
6092,I want to cry but I can’t ,-0.2263,0.331,0.484,0.185,neg
6093,Keep streaming guys. This perf needs million views. ❤️,0.0,0.0,1.0,0.0,neu
6094,Maravilhosas ,0.0,0.0,1.0,0.0,neu
6095,Wheein ..... Solar...,0.0,0.0,1.0,0.0,neu
6096,#MAMAMOO ❤️❤️❤️,0.0,0.0,1.0,0.0,neu
6097,aww mmm changed some parts of the lyrics  they made a fan song ver ,0.3182,0.0,0.839,0.161,pos
6098,"You really cant top mamamoo, theyre always the best",0.5154,0.143,0.536,0.321,pos
6099,"Just like the ending stage in a concert, mamamoo really love their moomoo",0.7902,0.0,0.588,0.412,pos
6100,Gurlll....I cried,-0.3818,0.722,0.278,0.0,neg
6101,Let me shout I LOVE MAMAMOO ,0.7125,0.0,0.448,0.552,pos
6102,Mijoo is literally me.,0.0,0.0,1.0,0.0,neu
6103,I can easily say that they are one of the best singers / artists IN THE WORLD! .,0.784,0.0,0.654,0.346,pos
6104,I'm crying. Who else??? So much feeling on this song.,-0.4332,0.271,0.596,0.133,neg
6105,"padahal kaga ngerti bahasanya tapi ko mewek ya gue aneh , magis emg musik tuh",0.0,0.0,1.0,0.0,neu
6106,"They deserve the name of ""the waking CDs"".
They sing in live even better than the recorded one.",0.4404,0.0,0.854,0.146,pos
6107,"The best thing? It felt like they didnt just do it to win, they did it, for the fans, always the fans. Achievement of the year = getting into MOOMOO T_T",0.8885,0.0,0.72,0.28,pos
6108,"the fact that make me crying is : Mamamoo can do more than this if they want everyone to like their stage. but no, Mamamoo do what Moomoo like. Mamamoo singing for Moomoo, this stage completely for Moomoo. not for winning this Variety. ♡",-0.521,0.168,0.711,0.121,neg
6109,I'm so proud of my babies no matter what the result is from Msnake. The way they changed the lyrics for us Moomoos got me teared up,0.3167,0.072,0.782,0.146,pos
6110,Keren banget....,0.0,0.0,1.0,0.0,neu
6111,"=
Queeeeeeee increíble participación de mamamo... Aunque no me debería de sorprender tanto ellas son maravillosas y se dieron la oportunidad de agradecer a sus fans por medio de este número y claro recordando sus inicios...",-0.296,0.066,0.934,0.0,neg
6112,So much emotion ,0.0,0.0,1.0,0.0,neu
6113,i got literal goosebumps holy shit,-0.5574,0.474,0.526,0.0,neg
6114,"Superb vocal, delivered beautifully.",0.8316,0.0,0.204,0.796,pos
6115,01:43,0.0,0.0,1.0,0.0,neu
6116,wheeins breathy voice is angelic,0.0,0.0,1.0,0.0,neu
6117,"Wheein's voice.... carries SO MUCH EMOTIONS, like Jungkey says, its truly a voice that transcends time and locations",0.7448,0.0,0.703,0.297,pos
6118,"Mamamoo isn’t on the stage to gain views. Instead, they gain respect.",0.872,0.0,0.476,0.524,pos
6119,They really show off their vocals here. This is the true power of mamamoo,0.4215,0.0,0.823,0.177,pos
6120,Wheen's voice can melt everyone...,0.0,0.0,1.0,0.0,neu
6121,Mamamoo = Queens of vocals,0.0,0.0,1.0,0.0,neu
6122,"Wheein's voice is so so so soft...
I repeat watch it again and again",0.0,0.0,1.0,0.0,neu
6123,The moment whee in start singing i'm melting. Her voice killing me ,-0.6597,0.286,0.714,0.0,neg
6124,"Solar's voice~omg~~~I love it.
Solar:best singer T.T",0.6369,0.0,0.588,0.412,pos
6125,Wheein's voice  cure sadness inside my soul❤️❤️❤️❤️❤️,-0.4404,0.326,0.674,0.0,neg
6126,"How i wish they will win 1st in this first season.They deserve it. I still remember when people don't recognize they talents before because people more focus with idols with beautiful visual. We must appreciate idols like them. FOR ME they not idols anymore they are legends and on another level thats why i become they fan since 2017 coz talents more important than look. Btw, they are beautiful also and have their own charms.",0.9676,0.053,0.658,0.289,pos
6127,I didnt expect that i will cry. Esp moonbyul's rap part ,-0.4767,0.279,0.721,0.0,neg
6128,"Honestly I am streaming this because i want my girls to win, help me or lemme do it myself irdk",0.8689,0.0,0.565,0.435,pos
6129,Wheein its a really really AMAZING !!!!,0.8059,0.0,0.444,0.556,pos
6130,omg wheein at 4:48 that run thoughhhh,0.0,0.0,1.0,0.0,neu
6131,"Moonbyul so good, she can touch every people heart with her lyrics ❤",0.4927,0.0,0.775,0.225,pos
6132,"AS A MOOMOO, IVE NEVER BEEN SO EMOTIONAL AND SO PROUD OF THEMMMMM  i mean no need to be flashy and sparkly, just being pure and full of talent...they deserve more. They deserve MILLIONS of fans screaming for them",-0.1746,0.166,0.727,0.107,neg
6133,WHOAAAAAAH IT'S TOO INCREDIBLE! LOVE U SO MUCH,0.6696,0.0,0.572,0.428,pos
6134,"Moomoo, we’ve gone through so much with Mamamoo right? I cried so hard damn...",-0.5371,0.289,0.711,0.0,neg
6135,I just love them. Been watching this a ton of of times but i still get gooosebumps MAMAMOOO YOU DESRVE THE WORLD,0.3818,0.0,0.874,0.126,pos
6136,I love the way moonbyul unni raps her technique is just love ,0.8555,0.0,0.517,0.483,pos
6137,"MAMAMOO's performance dont need back up dancers, backtracks/auto tunes or anything else. MAMAMOO itself is more than enough to have a great performance. Its too much to handle.",0.6249,0.0,0.864,0.136,pos
6138,"Notice how Mamamoo never put weird things on their face to perform, just pure talent and elegance",0.752,0.0,0.654,0.346,pos
6139,I think Seunghee's expression at 4:33 is all of us right now,0.0,0.0,1.0,0.0,neu
6140,"I love how they reminisce the past, they truly love MOOMOOS",0.9062,0.0,0.383,0.617,pos
6141,All of their performances felt like a concert. I can't stop loving them so much! Thank you for existing Mamamoo ,0.5126,0.128,0.569,0.303,pos
6142,Goddd. I got goosebumps all throughout the performance. Guess what?! that's Mamamoo's charm.,0.4574,0.0,0.786,0.214,pos
6143,thank you mamamoo for being in my life and this I will never forget,0.4881,0.0,0.725,0.275,pos
6144,oh they're on their concert,0.0,0.0,1.0,0.0,neu
6145,I'm not an emotional person but this got me crying!! I just love mamamoo so much ❤️ they deserve all the love that we moomoos give!,0.878,0.138,0.541,0.321,pos
6146,I'm a crying mess of furball. this is so great awesome beyond and over....,0.7201,0.231,0.372,0.397,pos
6147,I CANT BELIEVE THEY SANG THIS AGAIN OMG! This is my favorite song,0.5093,0.0,0.77,0.23,pos
6148,"Watch over and over 
Love for u guys are never ending",0.6369,0.0,0.682,0.318,pos
6149,I wanna cry watching this ,-0.4767,0.508,0.492,0.0,neg
6150,Thank you Mamamoo❤️,0.3612,0.0,0.444,0.556,pos
6151,I am so proud to be a moomoo I am English and don’t know much Korean but this still made me cry ,-0.4503,0.178,0.728,0.094,neg
6152,"Its not the first time i cried when hearing them perform but i always am shocked whenever i let down a tear  
what rank they get this episode wont matter since they have won all of our heart,but im 100% positive that they wont get the last 3rd place [and down]",0.7958,0.101,0.727,0.172,pos
6153,Kerennn parah ❤️❤️❤️❤️❤️,0.0,0.0,1.0,0.0,neu
6154,still got goosebumps!,0.0,0.0,1.0,0.0,neu
6155,I’m a 31-year old crying Moomoo ,-0.4767,0.437,0.563,0.0,neg
6156,邊看邊聽邊哭,0.0,0.0,1.0,0.0,neu
6157,I love them... Be strong hwasa bout what just happen.. I just want to see them happy. and if people hate u.. please let it be. U r deserve to be love from people love u..... I'm tearing. Just think about sulli.. I just don't want mamamoo feel alone .. ,0.9571,0.087,0.537,0.376,pos
6158,Am I the only one crying the whole video?,-0.4767,0.307,0.693,0.0,neg
6159,"every ""moomoo"" coming out from their mouth makes me so proud that I am one of those ""moomoo"" ",0.6113,0.0,0.8,0.2,pos
6160,Only love MAMAMOO,0.6369,0.0,0.323,0.677,pos
6161,Their voice is killing me omo..,-0.6597,0.468,0.532,0.0,neg
6162,Who is here crying right now?,-0.4767,0.383,0.617,0.0,neg
6163,❤️❤️❤️❤️❤️❤️,0.0,0.0,1.0,0.0,neu
6164,At the end you can hear Moonbyul’s low harmonies really well ,0.3804,0.142,0.541,0.317,pos
6165,When the intro of the song started I got goosebumps already.,0.0,0.0,1.0,0.0,neu
6166,"Reminds me of 200 lbs of beauty quote:
“What’s our concept? 
Singing.”",0.5859,0.0,0.743,0.257,pos
6167,Everyone in emotion shock because of wheein voice is a whole mood,-0.3818,0.206,0.794,0.0,neg
6168,Thanks Mamamoo....,0.4404,0.0,0.256,0.744,pos
6169,I'm crying,-0.4767,0.756,0.244,0.0,neg
6170,❤,0.0,0.0,0.0,0.0,neu
6171,❤,0.0,0.0,0.0,0.0,neu
6172,Who else cried watching this!,-0.4389,0.42,0.58,0.0,neg
6173,amazing voice,0.5859,0.0,0.208,0.792,pos
6174,❤️,0.0,0.0,1.0,0.0,neu
6175,mamamoo is the best !,0.6696,0.0,0.4,0.6,pos
6176,"=
4 diva",0.0,0.0,1.0,0.0,neu
6177,they won our hearts and that’s enough,0.5719,0.0,0.619,0.381,pos
6178,Who is crying? Hands up ✋,-0.4767,0.437,0.563,0.0,neg
6179,I'm not a moomoo but I'm crying so hard. They did this performance for their fans and that's amazing.,-0.0643,0.242,0.563,0.195,neg
6180,MAMAMOO: What is a backtrack??,0.0,0.0,1.0,0.0,neu
6181,"I don’t know when i start crying:” but its really good and we all know this song is for moomoos it’s really touching 
Love you MAMAMOO<3",0.9101,0.0,0.677,0.323,pos
6182,Moonbyul's rap brings down ma tears. Moomoos are so lucky.,0.4051,0.141,0.592,0.268,pos
6183,I love how mamamoo just do their best on every performance and doesn't really care about ranking.Especially in this 3rd preliminary.Mamamoo figthing!! I love this song glad to see them perform this song again after a long time.,0.9365,0.058,0.612,0.33,pos
6184,I'm crying in the middle of the cafe,-0.4767,0.307,0.693,0.0,neg
6185,OMG WHEIN❤️,0.0,0.0,1.0,0.0,neu
6186,Wheein's voice is my favorite ❤❤❤ always my favorite!!,0.7639,0.0,0.515,0.485,pos
6187,Stan a group that can Stan you back!,0.0,0.0,1.0,0.0,neu
6188,Wheein your voice is incredible ❤❤❤sooo much love for you and mamamoo,0.6369,0.0,0.724,0.276,pos
6189,Wheein’s voice is just so ,0.0,0.0,1.0,0.0,neu
6190,I am not really into KPop but these girls are really something ~ vocals on fleek  Mamamoo is worth stanning for  I am now a MooMoo ,0.3291,0.0,0.899,0.101,pos
6191,"Omg I'm so moved by they sincerity...We will be always here to support them, the Mamamoo; and they'll always be there for each other too I guess:)",0.4019,0.0,0.903,0.097,pos
6192,they're too good....damn,0.0,0.0,1.0,0.0,neu
6193,"i never would’ve thought we’d still get another performance of this song ever since their performance last 3 years ago,  still beautiful and flawless as always",0.802,0.0,0.753,0.247,pos
6194,can we appreciate Moon byul's low notes like ghaaaadd ,0.4767,0.158,0.451,0.391,pos
6195,"I've watched this video like 10 ten times already and I cry everytime 
You can really feel their love for us moomoos, how lucky are we??
❤Mamamoo❤",0.792,0.088,0.625,0.287,pos
6196,0:29 a beauty. Such a beauty.,0.8225,0.0,0.208,0.792,pos
6197,Oh fudge! I'm crying! Moomoos y'all are so lucky and blessed stanning these Queens. Their voices are so powerful but gentle and soothing. I love this performance so much! ,0.9639,0.046,0.476,0.478,pos
6198,Vocals on point and byul's rap wrecked me so hard ,-0.2183,0.172,0.828,0.0,neg
6199,After I watched this I cried and it touched my heart so damn much. I love the other groups but mamamoo stage present itself has deeply moved me man that when I watch the others mamamoo effects are still attached with me. That shows just how much they have the effect on people as if the song itself had embrace me with so much warmth huhuhuhu ,0.7817,0.06,0.799,0.142,pos
6200,"What genre do you want? 
Mamamoo : yes
Mamamoo eat them all",0.4588,0.0,0.692,0.308,pos
6201,Now why i love them ,0.6369,0.0,0.417,0.583,pos
6202,"Semua vocalnya bagus bagus
SNSD,REDVELVET,GUGUDAN,MAMAMOO
Kesukaan enyong",0.0,0.0,1.0,0.0,neu
6203,My ears has been blessed,0.5994,0.0,0.506,0.494,pos
6204,I'm proud i stan them.. love you all.,0.8074,0.0,0.407,0.593,pos
6205,Wheein’s voice is aksjajajaj cannot describe it,0.0,0.0,1.0,0.0,neu
6206,Not a Moomoo but tbh? I cried so hard?? What is going on ,-0.7383,0.409,0.591,0.0,neg
6207,know i'm sure that I stan the right group,0.3182,0.0,0.753,0.247,pos
6208,Thank you mamamoo for making me cry,-0.1531,0.292,0.472,0.236,neg
6209,歌が上手すぎる！！,0.0,0.0,1.0,0.0,neu
6210,"❣️❣️❣️ my heart is just melted , unlimited love to MAMAMOO , LOVE U!! FROM MOOMOO",0.8938,0.0,0.553,0.447,pos
6211,wheein..... i have no words,-0.296,0.423,0.577,0.0,neg
6212,"For me, this is their best vocal performance since their debut  FOREVER MOOMOO ",0.6369,0.0,0.741,0.259,pos
6213,❤❤❤❤,0.0,0.0,1.0,0.0,neu
6214,Legend ,0.0,0.0,1.0,0.0,neu
6215,I’m not their fan but i fall in Love with Wheein’s voice,0.7445,0.091,0.553,0.356,pos
6216,"MOOMOO SORI CHILLOOOOOOO
anyone crying like me?",-0.1531,0.292,0.472,0.236,neg
6217,I love how they each have their own unique and different sound but can blend so beautifully well together  as if they were meant to be,0.9228,0.0,0.642,0.358,pos
6218,Gosh can’t wait for them to sing this on their concert tour. I hope I can watch them live. Please have a concert in the Philippines this 2020 ♥️,0.6369,0.0,0.822,0.178,pos
6219,Wheein,0.0,0.0,1.0,0.0,neu
6220,wheein really brought out the emotions in this one,0.0,0.0,1.0,0.0,neu
6221,love this song!!!!!!!!!,0.7482,0.0,0.271,0.729,pos
6222,"Mamamoo really knows how to play this game. They're really creative for each performance that they had in this show, everything is new so refreshing.",0.6801,0.0,0.804,0.196,pos
6223,Solar wonderfull,0.0,0.0,1.0,0.0,neu
6224,What voices they have!!!!,0.0,0.0,1.0,0.0,neu
6225,bat ang sakit? ,0.0,0.0,1.0,0.0,neu
6226,❤️❤️,0.0,0.0,1.0,0.0,neu
6227,MAMAMOO BEST VOCALISTS COME THRU,0.6369,0.0,0.488,0.512,pos
6228,MAMAMOO SLAAAAAAAAYS AGAIN,0.0,0.0,1.0,0.0,neu
6229,i cried :/,-0.6124,1.0,0.0,0.0,neg
6230,gooddes✨,0.0,0.0,1.0,0.0,neu
6231,I'm crying,-0.4767,0.756,0.244,0.0,neg
6232,3:51 - 3:53 ???????,0.0,0.0,1.0,0.0,neu
6233,"=
tangina pwede na tong OST ng kdrama",0.0,0.0,1.0,0.0,neu
6234,they did not even dance yet they slayed the whole stage,0.0,0.0,1.0,0.0,neu
6235,"This video is exactly the reason why I said at the beginning of Queendom that this wasn't a fair competition
Mamamoo are truly in a league of their own ✨",0.2354,0.068,0.832,0.1,pos
6236,"Mamamoo is not here for the competition, they're here just to flex them vocals and make moomoo happy",0.5719,0.0,0.821,0.179,pos
6237,I swear that no MOOMOO would not feel touched while watching this. Becoming a  MOOMOO is one of my proudest thing in my life.,0.296,0.131,0.731,0.138,pos
6238,"Thinking that they are their own back up singers is so ""making their mama proud""",0.4767,0.0,0.819,0.181,pos
6239,Wheein voice is ,0.0,0.0,1.0,0.0,neu
6240,"This is broke my heart in good way, so much love from Mamamoo for us. ",0.6786,0.126,0.541,0.333,pos
6241,"Wheeinie,  why you are so perfect ??",0.7271,0.0,0.54,0.46,pos
6242,"Mamamoo's vocal is just so fucking crazy!!!!! Specially Wheein's voice, it really stood out!! And if you think about it, their singing techniques really did improve a lot. It's much smoother now. They never disappoint.",0.7653,0.0,0.829,0.171,pos
6243,"THEY GAVE ME GOOSEBUMP, I LOVE THEIR VOICE FROM THE START I KNEW THEM ON PIANOMEN 
",0.6369,0.0,0.756,0.244,pos
6244,"Las amo mucho. Sinceramente, me han hecho llorar. ",0.0,0.0,1.0,0.0,neu
6245,WHY ARE THEY SO PERFECT!,0.6468,0.0,0.483,0.517,pos
6246,they are so beautiful,0.7177,0.0,0.375,0.625,pos
6247,i cried omg ❤️,-0.3818,0.565,0.435,0.0,neg
6248,"Moomoo or not, you can't deny the surge of emotions from this performance. I love you MAMAMOO ",0.532,0.088,0.701,0.21,pos
6249,Why am I crying? ,-0.4767,0.608,0.392,0.0,neg
6250,Hweein voice so wonderful ,0.6948,0.0,0.388,0.612,pos
6251,Ahh I'm crying...they created new version of I Miss You for Moomoo's only...ahhh im so touched....,0.1027,0.096,0.783,0.12,pos
6252,I crieeeeeeeed ❣️,0.0,0.0,1.0,0.0,neu
6253,"We love you MAMAMOO. Love, strength, and happiness is sent your way across the globe ♥️",0.9451,0.0,0.441,0.559,pos
6254,I AM CRYINGGGGG ,0.0,0.0,1.0,0.0,neu
6255,woooow! divas! their voices is soooo amazing love them,0.8619,0.0,0.449,0.551,pos
6256,In love with everything in this video. Love you Mamamoo.,0.8555,0.0,0.488,0.512,pos
6257,I'm crying guys huhuhuhu im so proud of you guys mamamoo,0.2243,0.193,0.559,0.248,pos
6258,So meaningfull performance. So great MAMAMOO. so much love for this❤,0.8712,0.0,0.504,0.496,pos
6259,This is myfavorite song of mamamoo ,0.0,0.0,1.0,0.0,neu
6260,Wheiiiiiinnnnnn onniiiii!!!!!,0.0,0.0,1.0,0.0,neu
6261,low key waiting for Moonbyul to sing Moon Movie on Queendom...,-0.2732,0.174,0.826,0.0,neg
6262,3:52 ... ? Beautiful song,0.5994,0.0,0.435,0.565,pos
6263,"I remember the first time I actually saw their ""I miss you"" performance.Their powerful voices surrounded the entire hall,but still sounded pure,genuine and really beautiful.If you're a true fan of them,you should grab a chance to go to see their concert. Anyway thank you very much,Mamamoo,for this amazing performance.",0.9422,0.028,0.666,0.306,pos
6264,I'm really sorry it's so sad i listen to this after i see the news of SULLI  OMG ,-0.6106,0.263,0.737,0.0,neg
6265,"I MISS YOU TOOOOOOOOOOOOOOOOOOOOOOOOOÒOOOOOO
WOOOO HOOOOOOOO",-0.1531,0.286,0.714,0.0,neg
6266,This song is for me. I am a  MooMoo. Thank you ,0.3612,0.0,0.762,0.238,pos
6267,Omg! Thank you Mamamoo! Moomoos love you so much!,0.8213,0.0,0.48,0.52,pos
6268,"They really make this performance a love song for moomoo,I love them so much",0.8555,0.0,0.567,0.433,pos
6269,ヤバすぎるしマジで愛してる(号泣)(語彙力低下)(偏差値3),0.0,0.0,1.0,0.0,neu
6270,Moomoos have it so easy. anytime there are fanwars going on about who's the best female vocal group in K-Pop they know they don't need to fight because they stay winning,0.9264,0.0,0.666,0.334,pos
6271,omg i'm crying,-0.4767,0.608,0.392,0.0,neg
6272,Ooooooh this and THIS,0.0,0.0,1.0,0.0,neu
6273,goosebumps,0.0,0.0,1.0,0.0,neu
6274,Blackjack here but I love mamamoo.. ❤❤❤,0.7783,0.0,0.463,0.537,pos
6275,VOCAL QUEENS,0.0,0.0,1.0,0.0,neu
6276,Goosebumps,0.0,0.0,1.0,0.0,neu
6277,邱挖❤️,0.0,0.0,1.0,0.0,neu
6278,That’s Mamamoo.,0.0,0.0,1.0,0.0,neu
6279,"Just like jungkey said "" wheein can hit the high notes with that honey voice""..",0.3612,0.0,0.839,0.161,pos
6280,i love them so much,0.6369,0.0,0.417,0.583,pos
6281,Oh gosh!!!! I am dying!!!!,0.0,0.0,1.0,0.0,neu
6282,"This has no fancy choreography, no thrilling concept, no colorful stage. What it has (apart from amazing voices), is meaning. Maybe it won't appeal to non moomoos, maybe they won't see the greatness in it, but I guess that wasn't the point anyway. The song is for moomoos, for those who will see it as meaningful. In a way, most of Mamamoos performances in Queendom so far have been the same. Good Luck was a reference to the MMM concerts, Moonbyul's dance previewed a song fans knew she'd composed. Like Mamamoo is saying ""I see you, I'm doing this for you"". This made me realize that Mamamoo isn't there to get new fans. They're primarily there for fan service haha Really glad I'm a moomoo!",0.9806,0.034,0.755,0.211,pos
6283,FETUS MAMAMOO MAKES ME EMO STOP IT IM NOT CRYING YOU ARE,0.091,0.149,0.678,0.173,pos
6284,I'm in love with their voices harmony,0.7845,0.0,0.42,0.58,pos
6285,Ambyar atiku ,0.0,0.0,1.0,0.0,neu
6286,"Nobody, but nobody in K Pop can put  so much emotion into their songs, and hold an audience entranced like Mamamoo can. Go for it ladies.",0.5023,0.0,0.881,0.119,pos
6287,to the moomoo reading this: pls go drink some water. hydrate yourself. gotta replenish the tears you just shed.,-0.1343,0.094,0.838,0.068,neg
6288,"wow, these vocals...
from another world, what place did they get for this performance",0.5859,0.0,0.774,0.226,pos
6289,"Came back here just to listen to this song again after watching the full episode. ❤️❤️❤️
PS: I love all the girls in this competition. ❤️❤️❤️",0.6369,0.0,0.851,0.149,pos
6290,Mamamoo I love you !,0.6696,0.0,0.308,0.692,pos
6291,"No matter what their ranking is in this round, I think they have definitely won all of our hearts.",0.6486,0.093,0.591,0.316,pos
6292,"Mamamoo has been the realest,most humble to their fans,greatest vocal as a girl group in this generation no cap. This performance basically highlights everything you need to know about their vocals especially wheein getting all her lines and getting recognised. I’m crying ",-0.6486,0.12,0.88,0.0,neg
6293,♥️♥️♥️♥️,0.0,0.0,1.0,0.0,neu
6294,"If you like mamamoo raise your hands
if you don't like mamamoo raise your standards",0.6124,0.0,0.722,0.278,pos
6295,"“they won because of popularity,”
how did they get popular? of course with the amount of talent they have, sweethearts, not lip syncing.",0.9201,0.0,0.592,0.408,pos
6296,"I can't even tell who's the main vocal, gosh the vocals",0.0,0.0,1.0,0.0,neu
6297,"Them: Mamamoo don't deserve the win--
Moomoos: Being too busy with all the ratatata tatata tatatata tatata tatata uri kyeolguk dashi mannal unmyeongieotji",0.0,0.0,1.0,0.0,neu
