,comment,compound,negative,neutral,positive,whether_pos_or_neg
6004,"They really enjoy every moment on stage,  not acting.",0.5413,0.0,0.696,0.304,pos
6005,Cube's artists are ALWAYS ALWAYS deserve a lot more than this.,0.0,0.0,1.0,0.0,neu
6006,"I think they channeled horror female themes such as fatal attraction, grudge, ringu, obsessed jealous lover. The body contortions king of look like a heart which they drew while preparing for the song. This performance should've take 1st place because the song and performance jelled so well.",0.0364,0.195,0.607,0.198,pos
6007,"i love minnie's expression so much i had to stop for a bit at 4:07
just look at her",0.4588,0.108,0.686,0.206,pos
6008,That blonde girl’s smile in the very last part scares me fr. She killed that performance ,-0.6872,0.316,0.574,0.11,neg
6009,"Miyeon's visuals
Minnie's vocal
Soojin's lips and more
Soyeon's rap
Yuqi's voice
Shuhua's charm
It's so amazing and perfect❤️",0.7778,0.0,0.714,0.286,pos
6010,HUGE respect to all the other girl groups but G-IDLE RAN QUEENDOM their performances are so powerful,0.8398,0.0,0.609,0.391,pos
6011,"4:34 Hwasa was like: ""Damn, they are strong contenders""",0.7003,0.0,0.547,0.453,pos
6012,I cried seeing soojin's expression. Too breathtaking.,0.1027,0.271,0.417,0.312,pos
6013,I can see the pain and anger from Minnie's eyes. It's like she got killed by her boyfriend. It's sad but scary. ,-0.8968,0.448,0.494,0.058,neg
6014,Their stage presence is getting better and thats crazy,0.128,0.195,0.569,0.236,pos
6015,This performance is the very OPPOSITE of typical girl group performance imo,0.0,0.0,1.0,0.0,neu
6016,"4:06 her facial expression there is so good. She truly looks like she have been hurt, and the painful look in her eyes that shows that she's broken and cant move on.",0.0013,0.21,0.58,0.21,neu
6017,"Soyeon looks like a person who is obsessed with their S.O. but went insane after parting with them. Who ends up killing their S.O. 
(I LOOOVE how her character gradually falls into insanity in this performance. At first she looks like she doesn't want to believe that her lover left her and that she was in so much pain. The frequency sound plus the way she grabs her hair while covering her ears was like how I was before when my hallucinations started. She looks like she was hearing voices but desperately clings to her sanity. But in rap part kinda shows how she was slowly giving into the suggestive voices in her head as she slowly falls into an endless pit of rage and pain. If she ever kills her lover, I'm very sure it's at this part. Lastly, with her psychotic smile at the end shows how she finally let go of her sanity and completely went bonkers after killing her lover. She totally looks like a person who'd say this ""If I can't have you, you're better off dead."" Our baby is a total yandere lol)
Soojin is like a person who was betrayed by her lover by killing her loved ones or family.
(Our baby was on the brink of crying on stage. The look of disbelief she has at her first appearance in this vid combined with the expression she had when she removed her lipstick litterally moves me to tears. Dang she was the embodiment of pain in this vid.)
Minnie is like a woman who was killed by her own lover but somehow miraculously survived/she died and is now a vengeful ghost.
(No need to explain with this one. Can't get enough of her facial expressions. There's so much hate and pain in her eyes that I can't help but feel chills when she looks at the camera. If soojin was the embodiment of pain then our baby minnie is basically hate itself)
Shuhua and Miyeon looks like a woman who was used by their lover for something like inheritance cause of being heiresses of some bigshots (lol)
[Their lack of expressions (in comparison with other g-idle members) for me looks like they're holding back the tears cause they have too much pride hence the heiress thingy background]
Yuqi looks like a woman who was cheated on by her partner for a long time with her bestfriend/sister so she formed an impenetratable wall in her heart and is now a sarcastic/mocking/passive-aggressive person.
(She looks like she was in so much pain. She looks like she was suffering so much. The smirk she has on 1:43 shows how the betrayal affected her as a person hence, becoming a passive-aggressive/sarcastic person. Her bangs covers her eyes a lot in this vid so we see how unattached she may seem to others but the occassional times we see her eyes we can see how much pain she was hiding and how she was suffering tremendously inside.)",-0.9957,0.218,0.64,0.142,neg
6018,"All of Idle performances reached 10M except this one, let's steam it to 10M because this performance deserves it",0.1027,0.0,0.928,0.072,pos
6019,minnie make up is iconic the moment this video drop,-0.2732,0.189,0.811,0.0,neg
6020,this was actually rlly scary. soyeon’s smile at the end was creepy ;--;,-0.1779,0.192,0.659,0.15,neg
6021,That moment when Soojin takes off her lips. Find me in the heaven,0.5106,0.0,0.784,0.216,pos
6022,"I don't care if they didn't win, they're the best of their generation, Soyeon said it and she's quite right. I'm not a big fan of k-pop, but thanks to this group I've been feeling like when I was listening to BIG BANG as a child.
I love these girls and I love all their performance, they are the winners of my heart. My Queens like a lion.",0.982,0.062,0.583,0.355,pos
6023,Let's just take a moment and appriciate soojin's acts,0.0,0.0,1.0,0.0,neu
6024,THEY NEED TO PERFORM IN MAMA 2019 ,0.0,0.0,1.0,0.0,neu
6025,those 2.8k people who disliked the video just simply couldn’t handle the professionalism and talent in this video,0.0258,0.126,0.744,0.13,pos
6026,To be honest all gidle performances in this queendom is amazing is versatile that name performance with strong concept,0.886,0.0,0.606,0.394,pos
6027,Still cant move on with their performance lol i became their fans after watch queendom hahah,0.4215,0.0,0.833,0.167,pos
6028,I really had to watch Soojin rub off her lipstick like 12 times,0.3612,0.0,0.815,0.185,pos
6029,"I hate when people say ""wHy nOoNe TaLkS aBoUt 'idol's name'?"" 
It's annoying af.",-0.7506,0.368,0.632,0.0,neg
6030,I swear... i can’t imagine queendom without them....they put a whole lot to the table THEY’RE SOOO GOOODDD UGHHH,0.0,0.0,1.0,0.0,neu
6031,Wooooooooooow. This is one of the best performances I've ever seen from a girl group in my almost 12 years in kpop. I was tense the entire time. This was riveting. All the girls did amazing. Soojin is meant for the stage. That part where she's shaking while rubbing off her lipstick.....chills,0.7096,0.071,0.792,0.138,pos
6032,"I can't be the only one who was like *""dude. this is scary""* in the beginning-",0.3612,0.0,0.848,0.152,pos
6033,1:44 THAT SMIRK THO,0.0,0.0,1.0,0.0,neu
6034,"i actually cried watching this, felt the pain that they were expressing",-0.7096,0.396,0.604,0.0,neg
6035,I'm watching this like its a part of a theatrical horror play. These girls know how to perform. Not just dance & sing but perform,0.074,0.094,0.76,0.146,pos
6036,"*When it said ""Nightmare Ver."" I didn't took it seriously. But now I legit got nightmares every night. They're so amazing. Soyeon really didn't lie when she said they're the best of this generation*",0.8906,0.0,0.733,0.267,pos
6037,i have never seen any girl kpop that dare to mess up their make up during perfom so daring !!!( if have then theyt are also daring),0.3853,0.082,0.784,0.134,pos
6038,they are AMAZING ,0.6739,0.0,0.306,0.694,pos
6039,The other groups were always so surprised with what G IDLE came with.....,0.3593,0.0,0.815,0.185,pos
6040,This. is PURE. TALENT. They are incredible. No one's doing it like them. Legendary performance. Perfect in all aspects,0.8192,0.082,0.557,0.361,pos
6041,how many of yall noticed when during soyeons rap the background dancers dragged the other background dancers away,-0.0516,0.066,0.934,0.0,neg
6042,I never realized how pretty Yuqi looks with baby blue eyes,-0.3875,0.226,0.774,0.0,neg
6043,"All their other 3 performances have surpassed 10m, let's get this one there too!!!",0.0,0.0,1.0,0.0,neu
6044,"Knetizens were to scared by this performance 
While International fans loved it",0.25,0.173,0.595,0.232,pos
6045,2:31 This part alone deserves an Oscar.,-0.25,0.25,0.75,0.0,neg
6046,SOOJIN you are a LEGEND,0.0,0.0,1.0,0.0,neu
6047,This is great...think this is my fav girl kpop idol group...the stage presence...,0.4588,0.0,0.8,0.2,pos
6048,"Mimi was scared by idle's performance, but I was scared by her make up ",-0.7003,0.345,0.655,0.0,neg
6049,"SOYEON'S VERSE IS PERFECTION. the emotion, the intensity, i can't breathe",0.6633,0.0,0.67,0.33,pos
6050,Saudades deve ser menina talentosa amo muito elas sinto falta dessas meninas lindas g idle,0.0,0.0,1.0,0.0,neu
6051,I have no cometsthis is a real talent,0.1531,0.244,0.444,0.311,pos
6052,Dude they scared everyone,-0.4404,0.492,0.508,0.0,neg
6053,Neverland we need more 2.9m to reach 10m views. gogogogogo(sorry bad english?),-0.483,0.235,0.673,0.092,neg
6054,I  think its the best kpop nightmare song with scary dance,0.25,0.208,0.519,0.273,pos
6055,"*G-DLE*
   *❤*",0.0,0.0,1.0,0.0,neu
6056,"WHY IS NOBODY TALKING ABOUT YUQI?? SHE WAS BEAUTIFUL IN EVERY SCENE SHE WAS AT
1:35 - GAVE ME CHILLS
3:39 - SHE LOOKED LIKE SHE CAME FROM HEAVEN",0.9225,0.0,0.662,0.338,pos
6057,real artists,0.0,0.0,1.0,0.0,neu
6058,soojins acting is actually crazy i literally teared up wtf???,-0.7744,0.491,0.509,0.0,neg
6059,"I GOT GOOSEBUMPS ACK—
THEY'RE ALL SOOOOOOOO GOOD. YOU CAN REALLY SEE AND FEEL THE EMOTIONS. SALUTE TO THIS GIRLS!!
I JINJJA LOVE THEM ❤️",0.8793,0.0,0.697,0.303,pos
6060,Minnie could def be in dreamcatcher with those expressions damn,-0.4019,0.231,0.769,0.0,neg
6061,I just noticed Yuqi's smirk at 1:44. I got chills damn it,-0.4019,0.231,0.769,0.0,neg
6062,"This performance is the best in queendom, I know other performances is good too, but I can watch it many times of one day, every time I watch it, I can discover something new. Too many details in this performance.",0.5499,0.0,0.882,0.118,pos
6063,y`all stan this quuens! i repeat you all stan this queens,0.0,0.0,1.0,0.0,neu
6064,Say what you want about idle but their stage presence is INSANE,-0.6704,0.294,0.633,0.073,neg
6065,Their reaction is me,0.0,0.0,1.0,0.0,neu
6066,omgg all of gidle's queendom performances are legendary im shoook,0.0,0.0,1.0,0.0,neu
6067,"To me , this was THE performance of Queendom.....Lion was also great, but this one to me deserves as much praise",0.8151,0.0,0.707,0.293,pos
6068,"God... nothing describes a perfect performance better than this. The emotions, the charisma, the perfection in timing and vocals, the meaning... This is power.",0.5577,0.101,0.676,0.223,pos
6069,after watching lion i feel like this is the moment when they scatered into pieces before they found some sterngth to rise as a queen,0.3612,0.0,0.898,0.102,pos
6070,Soyeon's smile in the end gave me the chills--- I love this song so much. Another reason for me to love this group. ,0.8979,0.0,0.635,0.365,pos
6071,"g idle will be queen of k pop in coming era
neverland will always support them",0.4019,0.0,0.828,0.172,pos
6072,"I wish there is a better word then ""Impressed"" because I really am. But one thing I want to say is I really love it. (G)I-dle gotta build their own name in music industry someday. Believe me.",0.8858,0.0,0.711,0.289,pos
6073,"Outstanding performance !! Love from Nashville, Tennessee USA",0.8684,0.0,0.406,0.594,pos
6074,"CHRISTLER THEIR EXPRESSIONS, also the lipstick smear is EXTREME GENIUS. They really made their makeup part of the choreo",-0.3612,0.122,0.878,0.0,neg
6075,what an underrated performance. 10/10 in my book,0.0,0.0,1.0,0.0,neu
6076,"Simon cowell be looking at performances like this and trying to figure out how to achieve such perfection
Good luck to him",0.9022,0.0,0.598,0.402,pos
6077,"Everyone had such killer parts where they shined individually omg
Soyeon: Her evil smile at the end with the chilling lyrics
Shuhua: Her hair flip before Minnie’s ‘Appa aiya’ 
Miyeon: Her phrase at the beginning when she looks down at the floor starting the ‘hurt and mad’ feeling.
Yuqi: Looking straight in the camera looking like a abused doll with the mad expression 
Soojin: Facial expression as she smeared her lipstick.
Minnie: Eyes. Omg.",-0.872,0.184,0.722,0.095,neg
6078,2:30 i dont know but i havent seen anyone remove lipstick as effortlessly as soojin did.,0.0,0.0,1.0,0.0,neu
6079,minnie’s eyes omfg I love them so much they’re so powerful,0.8323,0.0,0.506,0.494,pos
6080,I love it and i love (G)I-DLE the group is unique ❤,0.8555,0.0,0.455,0.545,pos
6081,And it was in this video that I was seduced by minnie,-0.3612,0.2,0.8,0.0,neg
6082,I can't with solar's facial expression,0.0,0.0,1.0,0.0,neu
6083,"What a stage presence!!! If they are this FINE now, just imagine what will they do after few years (if they don't disband).....",0.5848,0.0,0.847,0.153,pos
6084,"when Mnet cameras cannot get 1 silly reaction from AOA in 5 minutes...you know this was deep....

PEACE!❣❣",-0.0941,0.083,0.917,0.0,neg
6085,This is from a month ago and I still watch it everyday it’s so good ,0.5777,0.0,0.762,0.238,pos
6086,"تفسير الغنية:
 النظرية: الأغنية تدور حول امرأة توقف زوجها عن حبها ، فقتلته.  
شوهوا وميون: إنهم يمثلون إنكار أنه لا يحبها.  وجوههم لها نظرة فارغة ، لأنها لا تريد أن تصدق ما فعلوه أو أنه لم يحبها.  
يوكي وسوجين: يمثلان الألم الذي تشعر به ، قبل وبعد أن تصبح مجنونة.  Yuqi في البداية تبدو حزينة ولكن متحمس أيضا أنها ستقتله.  تبدو Soojin حزينة حتى تلطخ أحمر الشفاه ، عندما تلطخ عصا الشفاه ، فإنها ترمز إلى فرك دم يديها.  لم تعد حزينة أو غاضبة فحسب ، فهي خائفة مما أصبحت عليه.  وبعد تلطخ أحمر الشفاه لم يعد يوكي يبدو متحمسًا ، يبدو أنها مرعوبة تمامًا مثل سووجين.  (عندما تلطخ سوجين عصا شفتها عندها تقتل الزوج.) 
ميني: إنها تمثل المرأة لا تشعر بأي شيء.  العاطفة الوحيدة التي تظهرها هي الألم الشديد ، لكنها لا تبكي.  إنها علامة حقيقية على الجنون.  
صويون: في البداية كانت حزينة وفي حالة إنكار ، لكنها في النهاية كانت مجنونة تمامًا إلى درجة أنها كانت تبتسم تمامًا ثانية واحدة لتبكي بصوت عالٍ على الأرض.  من بين جميع الفتيات تمثل الغضب الحقيقي والمجنون في المرأة.  مزاجها التحولات أكثر من غيرها.  في النهاية ، يغني الجميع أغنيات مختلفة وهي فوضوية بعض الشيء.  انها مثل رأسها مليء بالأصوات والمشاعر.  هي مجنون تماما.  
هذه قطعة فنية حقيقية.❤❤❤❤لقد أبدعوا❤❤❤❤",0.0,0.0,1.0,0.0,neu
6087,anyone going to talk about wheein hiding behind her hands?  3:16  ,-0.296,0.18,0.82,0.0,neg
6088,"I LOVE IT
The facial expressions are so real, the movements... it's like they are really suffering.
I'm so proud of them, this group deserve much more.",0.8143,0.094,0.607,0.299,pos
6089,3:07 always me,0.0,0.0,1.0,0.0,neu
6090,solar's reaction,0.0,0.0,1.0,0.0,neu
6091,Soojin's expressions literally make me want to fight whoever hurt her! Thats how good she is!,-0.5242,0.289,0.527,0.184,neg
6092,I legit cried to this. I can't imagine people sleeping on this,-0.3818,0.224,0.776,0.0,neg
6093,1:15 Miyeon's voice breaking is breaking my heart..,0.0,0.0,1.0,0.0,neu
6094,I could never take my eyes off them. Even now I am shocked. Their stage presence and charisma is not a joke.,-0.4919,0.198,0.802,0.0,neg
6095,THIS IS *MASTERPIECE* AND YOU CAN'T CONVINCE ME OTHERWISE!,-0.2575,0.203,0.797,0.0,neg
6096,why does yuqi look like someone froman anime horror movie,-0.296,0.261,0.563,0.176,neg
6097,"Like I'm still not over this masterpiece, MINNIE tho ",0.8113,0.0,0.487,0.513,pos
6098,How they performed the song with such an amazing feelings make me wanna cry they are a really really great and an excellent girl group ,0.8771,0.088,0.567,0.345,pos
6099,But damn these girls tho!,-0.4574,0.428,0.572,0.0,neg
6100,"the best stage ive ever seen in my 
life",0.6369,0.0,0.656,0.344,pos
6101,This is a great song. It's cool to see them perform a nightmare version of it on Queendom. An amazing performance.,0.8807,0.0,0.611,0.389,pos
6102,"Omg, I'm so amazed with every gidle performance in this program.",0.6269,0.0,0.708,0.292,pos
6103,Their reaction was like they are watching the most scariest horror movie,-0.3566,0.241,0.607,0.152,neg
6104,From Sean and breaking down the k vid.,0.0,0.0,1.0,0.0,neu
6105,They're SO TALENTED,0.7235,0.0,0.283,0.717,pos
6106,2:31-2:35 this part made me cry.,-0.4767,0.383,0.617,0.0,neg
6107,WAIT I DIDN'T KNOW THIS GRUP IS THIS SICKENING,-0.5267,0.327,0.673,0.0,neg
6108,"Even though it’s like a horror movie but a captivating performance not only they sing, dance, and act",-0.1531,0.13,0.773,0.097,neg
6109,Son minnie is fucking amazing i love that scary look her facial expression was on point and soojin baby girl who hurt you she did so well,0.692,0.17,0.54,0.291,pos
6110,I can't believe they didn't win. In this moments is when I realize how fixed Mnet is.,-0.4717,0.18,0.82,0.0,neg
6111,"(G)-IDOL!❤️!❤️!❤️!!!!We love you! In Russia, too, there are your fans!You Mego cool❤️❤️❤️",0.7482,0.0,0.672,0.328,pos
6112,This  is  art ,0.0,0.0,1.0,0.0,neu
6113,SOOJIN-aahh why u kill me slowly with that expressionnnn,-0.6908,0.402,0.598,0.0,neg
6114,02:30 I FELT THAT!!!!,0.0,0.0,1.0,0.0,neu
6115,2:49 that woman looks like LE from EXID,0.3612,0.0,0.737,0.263,pos
6116,"wow wow wow ,, i thought this performance was very very very LIT omg!!! they killed this",0.8306,0.156,0.417,0.427,pos
6117,One of G-idle's iconic performance  that I have ever seen! I'm so proud of G-Idle they slay ❤❤,0.6466,0.0,0.789,0.211,pos
6118,I get so into the performance but then Yong's face at 1:16 cracks me up every time,0.0,0.0,1.0,0.0,neu
6119,Idle set the standard!,0.0,0.0,1.0,0.0,neu
6120,They got the higher viewers on each videos *handclaps,0.0,0.0,1.0,0.0,neu
6121,THIS IS MASTERPIECE. THIS IS A TOP CONCEPT ART.,0.7096,0.0,0.504,0.496,pos
6122,"i cant believe that, that amazing. ",0.5859,0.0,0.513,0.487,pos
6123,I watched this so many times,0.0,0.0,1.0,0.0,neu
6124,"although this is a nightmare ver, i cried bcs of the emotions they brought out. esp soojin's part while removing the lipstick.",-0.3818,0.12,0.88,0.0,neg
6125,"Wow, they're really amazing how come the didn't win?!",0.8475,0.0,0.461,0.539,pos
6126,I CANT BELIEVE SOOJIN COULD BE THIS DRAMATIC IM SO SO LOVING IT,0.6674,0.0,0.711,0.289,pos
6127,"NO ME CANSO DE VER ESTA PRESENTACION ,ES TAN UNICA ,LO AMO❤ ES LO MEJOR PRESENCIA ESCENICA QUE HE VISTO EN UN GRUPO DE CHICAS !!!",-0.5871,0.132,0.868,0.0,neg
6128,SOOJIN SMUDGING HER LIPSTICK HIT ME HARD DAMN,-0.4767,0.406,0.594,0.0,neg
6129,MINNIE KILLING MEEE YOUR EYES OMG,-0.6597,0.468,0.532,0.0,neg
6130,1:57 esta parte me pone la piel de gallina  ,0.0,0.0,1.0,0.0,neu
6131,Best minnie♥️,0.6369,0.0,0.192,0.808,pos
6132,Minnie and soojin should be casted for a horror drama...,-0.5719,0.316,0.684,0.0,neg
6133,"The amazing performance i,never,see before❤stan my queen❤✨",0.5859,0.0,0.612,0.388,pos
6134,Haters! Bark loudly I can’t hear u!!! The louder u are the more popular idle is. It’s not your turn to judge but keep your intentions so that idle be raising fast than before.,-0.3008,0.093,0.85,0.058,neg
6135,"I always liked this group, but this performance and song has stolen my soul. I am now a massive stan of this crazy talented group! ❤️",-0.4342,0.245,0.566,0.189,neg
6136,"well, soojin just killed me!
THOSE ACTINGS!",-0.6103,0.417,0.41,0.172,neg
6137,"Beautiful presentation
they are great ❤️
¡¡(G)i-dle!!",0.8619,0.0,0.368,0.632,pos
6138,"Why I feel their message..this was the best stage I've ever seen in kpop girlgroup.
 SOOYEON RAP WAS THE CRAZIEST!!!!",0.7482,0.0,0.77,0.23,pos
6139,"As a Miracle (and Elvis - poor AOA) g-idle should’ve gotten first for this, it was amazing",0.6705,0.137,0.529,0.335,pos
6140,"3:07
the boys wow so fabulous...how they doit that?? wow so fabulous..",0.8385,0.0,0.557,0.443,pos
6141,A concept I never knew I wanted.  (┬┬﹏┬┬),0.0,0.0,1.0,0.0,neu
6142,My Queens ❤️❤️❤️❤️❤️❤️,0.0,0.0,1.0,0.0,neu
6143,"This is y I loved them when they debuted. 
They r unique & music is good.",0.7783,0.0,0.595,0.405,pos
6144,Imagine they preform this on MAMA2019 ,0.0,0.0,1.0,0.0,neu
6145,Please perform this performance again on another award show. I really want to know how other groups/artist react to this crazy performance ,0.5637,0.101,0.626,0.272,pos
6146,"I'm crying, sweating and getting goosebumbs. Amazing.",0.1779,0.261,0.42,0.319,pos
6147,Goosebumps ,0.0,0.0,1.0,0.0,neu
6148,All of them did so well but I will go with yugi in this song and choreography she was awesome ..,0.8186,0.0,0.705,0.295,pos
6149,"if you wondering who’s agust d’s sister, come here look at soyeon, she’s agust d’s sister",0.0,0.0,1.0,0.0,neu
6150,The facial expressions- the dance- IM *SHOOK*,0.0,0.0,1.0,0.0,neu
6151,"This performance is so crazy. They are really good with their facial expression especially Soojin, Yugi and Soyeon",0.0198,0.14,0.717,0.143,pos
6152,I LOVE MY GIRLS SO MUCH ,0.6369,0.0,0.488,0.512,pos
6153,well this vid reaches to the point where even I randomly screenshot a part then it can go viral . They're just too good,0.6369,0.0,0.744,0.256,pos
6154,Idk why but this song makes me feel sad while watching this scary(amazing) performance again n again,-0.6542,0.276,0.724,0.0,neg
6155,"why is no one talking about yuqi. y’all see that bro! soojin, minnie, and yuqi definitely owned this stage.",0.2003,0.099,0.766,0.135,pos
6156,when Lion era came... but you havent moved on to say no nightmare ver.,-0.4215,0.177,0.823,0.0,neg
6157,omg soyeon your talent is no joke,0.4215,0.196,0.357,0.446,pos
6158,After artbeat cover :),0.4588,0.0,0.5,0.5,pos
6159,I'm so drown with their emotions,-0.6115,0.444,0.556,0.0,neg
6160,Soojin ❤️,0.0,0.0,1.0,0.0,neu
6161,Creepy but addictive. I can't stop playing this song again and again,0.1139,0.143,0.681,0.176,pos
6162,"I want another performance like this from them, this has made me a Stan, I’m officially a g-idle fan now ☺️",0.6249,0.0,0.711,0.289,pos
6163,IT'S SO HURT ANYMORE.CRAZYYYYY,-0.5709,0.552,0.448,0.0,neg
6164,Legendary ,0.0,0.0,1.0,0.0,neu
6165,That Yuqi's smirk was just aaaaa,0.0,0.0,1.0,0.0,neu
6166,M not a g-idle fan but I can't stop watching this performance  ,0.2146,0.137,0.647,0.216,pos
6167,Performing live on stage as a rookie is not easy ..since their debut last year they have been performing in some award show and based on all I see they are already unleased out of their comfort zone compared to previous mma and gda performance competing and performing better than even the senior artist ..damn they are talented..,0.7575,0.038,0.821,0.141,pos
6168,"OH MY GOOD! I'ts so epic, i never seen this in K-pop
I love G-idle! I love You! Thanks for this epic perfomance 
No sé mucho escribir inglés, aguante G-idle, saludos de Chile , son grandiosas, sigan así ",0.9394,0.047,0.617,0.336,pos
6169,Perfect girls ,0.5719,0.0,0.213,0.787,pos
6170,10M with this one COME ON,0.0,0.0,1.0,0.0,neu
6171,Why am I watching this at the midnight I am so scared.help.,0.0,0.0,1.0,0.0,neu
6172,4:32 she's cute ,0.4588,0.0,0.4,0.6,pos
6173,I love their stage presence,0.6369,0.0,0.417,0.583,pos
6174,"im a international fans, i cant keeping myself watching this video as it is a masterpieces of arts. comparing with others girl groups  i think these girls are the best",0.8271,0.0,0.757,0.243,pos
6175,My favourite performance from this episode... and one of best performance on this show.,0.6369,0.0,0.756,0.244,pos
6176,is there no one talk abt soyeon's smirk?  she has that horror vibe but i like it,0.0772,0.196,0.644,0.161,neg
6177,Omg i love this song❤ ! !,0.6988,0.0,0.385,0.615,pos
6178,Define ARTIST,0.0,0.0,1.0,0.0,neu
6179,"Great performance. Too bad it was eclipsed by Lion, another great performance, because of timing of finals.",0.6908,0.136,0.545,0.319,pos
6180,If could I would want them to perform this whole piece of art of 5:01 min on the stage of MAMA my lord I love it,0.6705,0.0,0.8,0.2,pos
6181,"Solar at every performance be like:
️️
     ",0.3612,0.0,0.706,0.294,pos
6182,This is amazing!,0.6239,0.0,0.328,0.672,pos
6183,Minnie!!!,0.0,0.0,1.0,0.0,neu
6184,"I just keep coming back to watch this epic performance (and Soojin’ s Senorita fancam!)
What should I do omg NEVERLAND(G)I-DLE",0.0,0.0,1.0,0.0,neu
6185,THE FACT GIDLE IS IN ANOTHER LEVEL FROM THE OTHER. GIDLE IS REALLY AMAZING,0.624,0.0,0.761,0.239,pos
6186,This group will shine more in the future. ,0.0,0.0,1.0,0.0,neu
6187,These girls know how to perform so much emotion just wow,0.5859,0.0,0.725,0.275,pos
6188,3:06 lmao,0.5994,0.0,0.204,0.796,pos
6189,"I m sorry that I get chills watching this performance. One of the legendary performance. If this performance is in award show, it will be epic as well. I feel bad about the fact this performance didn't win but I know it has won hearts of neverland❤",0.6613,0.108,0.716,0.176,pos
6190,i really like yuqi voice at 3:39 and the end 3:49 i really love she voice  idk why that part give me goosebumps ;–; ,0.7837,0.051,0.686,0.263,pos
6191,The one who take off her lipstick make me want to stand her. Every performance give me unique feeling.,0.2023,0.0,0.859,0.141,pos
6192,This is my favorite video awesome,0.7964,0.0,0.36,0.64,pos
6193,"2:50, iconic.",0.0,0.0,1.0,0.0,neu
6194,"That lipstick smearing, I cant even... soojin you're killing us ",-0.6597,0.355,0.645,0.0,neg
6195,they are something else.,0.0,0.0,1.0,0.0,neu
6196,"watched this countless number of times already, still getting the goosebumps all over...",0.0772,0.0,0.902,0.098,pos
6197,bless mnet! bless queendom! its like im watching mama!!!,0.8507,0.0,0.393,0.607,pos
6198,3:38 Yuqi looks like a yandere there,0.3612,0.0,0.667,0.333,pos
6199,I'm so in love with this song and the dance routine that I can't even talk about it..,0.6682,0.0,0.781,0.219,pos
6200,Loving Minnie's dead eyes ,-0.1027,0.422,0.196,0.382,neg
6201,Why MAMA didnt perform this epic stage?,0.0,0.0,1.0,0.0,neu
6202,"they are not idol, they are the TRUE ARTIST",0.5473,0.0,0.694,0.306,pos
6203,The lipstick part omg Soojin!,0.0,0.0,1.0,0.0,neu
6204,Let's be real. (G)I-dle really put their effort in every performance here. Their dedication is amazing.,0.5859,0.0,0.798,0.202,pos
6205,2:31 soojin just killed me,-0.6705,0.529,0.471,0.0,neg
6206,Im here from sean Video breaking it down !,0.0,0.0,1.0,0.0,neu
6207,G idle always showed a strong performance ,0.5106,0.0,0.548,0.452,pos
6208,I hope they will perform it on award shows tbh i can’t wait to see the reactions of my favs,0.7506,0.0,0.714,0.286,pos
6209,"Omg not sure if it’s due to speechless or what but Hwasa from Mamamoo, please show some reaction. Any reaction at all! ",0.4139,0.06,0.809,0.131,pos
6210,In a competition not everyone can get first place. I’d still say the winners were deserved that’s not to put anyone down every group brought their A game.,0.4767,0.0,0.89,0.11,pos
6211,They all amazing,0.5859,0.0,0.345,0.655,pos
6212,Minnie with her bangs makes her look more badass and sophisticated. How can someone be so cute and badass at the same time. Minnie's visuals are no joke. She stole the show. Applause.,0.8291,0.134,0.581,0.285,pos
6213,Soyeon at 4:47 is so scaryyyy she gave me goosebumps and I'm watching this at 12:35 in the midnight gosh.,0.0,0.0,1.0,0.0,neu
6214,Amazing (G)I-DLE,0.5859,0.0,0.208,0.792,pos
6215,Please teach me everything about G idle,0.3182,0.0,0.685,0.315,pos
6216,"4:06 n 4:31
Just in case u guys want to feel haunted..",0.0772,0.0,0.874,0.126,pos
6217,Perfect perfect perfect,0.9022,0.0,0.0,1.0,pos
6218,พี่มินนี่คือดีไม่ไหวแล้ว❤,0.0,0.0,1.0,0.0,neu
6219,The harmony at the end was perfection! This is one of the best stages gidle performed so far. Just makes you wonder what more they can do. 4:03 also gave me goosebumps and yuqi and soyeon's smirk was eerily creepy. Never seen much girl groups do this horror concept but gidle nailed it! I am still amazed by this performance. The hair the dress the *lipstick smudge* and all was breathtaking. More people started to stan gidle from queendom and I'm so proud their talent is being recognised! I hope they continue with success in the future! Lion came out recently (as of this comment) and l suggest you check it out too because it's a bop. Gidle slayed this and I hope they come up with hits in the future!,0.9898,0.017,0.736,0.247,pos
6220,One day they'll be veryyy BIG. No doubt in that they're complete package as a Group ❤. Their vocals is not a joke esp their talents. Keeep shining G-IDLE,-0.3794,0.202,0.706,0.092,neg
6221,"Like her psychopathic smile #Yugi
@1:43",0.6124,0.0,0.444,0.556,pos
6222,1:26 love that look!!,0.6988,0.0,0.385,0.615,pos
6223,DAMN GOOD✨,-0.4019,0.73,0.27,0.0,neg
6224,1:50 I love this part so much ,0.6369,0.0,0.543,0.457,pos
6225,1:51 My baby Shuhua what are you doing?,0.0,0.0,1.0,0.0,neu
6226,Wow. Just WOW. Gidle.. I'm freaking love you guys,0.8941,0.138,0.246,0.616,pos
6227,"this stage was really amazing!!!!!!the vibe of this song,they  performed it so well❤️",0.0,0.0,1.0,0.0,neu
6228,soyeon's vocals,0.0,0.0,1.0,0.0,neu
6229,❤❤❤❤❤❤❤❤ MIYEON TE AMO.❤❤❤❤❤❤❤❤❤,0.0,0.0,1.0,0.0,neu
6230,2:31 will forever be iconic like just- AGH,0.3612,0.0,0.737,0.263,pos
