,comment,compound,negative,neutral,positive,whether_pos_or_neg
6808,Can’t wait for them to have a comeback ♡,0.0,0.0,1.0,0.0,neu
6809,Cowgirl concept??? YES PLEASE,0.7909,0.0,0.222,0.778,pos
6810,Cant wait for their comeback ,0.0,0.0,1.0,0.0,neu
6811,Please perform this song on music showss,0.3182,0.0,0.723,0.277,pos
6812,AOA BRAZIL LOVE YOU ,0.6369,0.0,0.417,0.583,pos
6813,"Queens of 2nd gen, we must protect at all costs <3",0.6705,0.0,0.621,0.379,pos
6814,Queen Chanmi everybody.,0.0,0.0,1.0,0.0,neu
6815,"Realmente necesito el video musical de esta canción
#AOA Queens ",0.0,0.0,1.0,0.0,neu
6816,"After one month, still make me cry, too good",-0.0516,0.238,0.538,0.223,neg
6817,I love Jimin's part. When she said b o o s h  I felt that.,0.6369,0.0,0.625,0.375,pos
6818,La canción es increíble ,0.0,0.0,1.0,0.0,neu
6819,Chanmi’s fighting scene & Seolhyun’s vocal ,-0.3612,0.385,0.615,0.0,neg
6820,最後一集queendom中我最喜歡的一首歌,0.0,0.0,1.0,0.0,neu
6821,That action is A+! Chanmi is so effin awesome!,0.183,0.262,0.432,0.306,pos
6822,"Damn, this is too good",0.0516,0.314,0.349,0.337,pos
6823,Minhas rainhas iti ❤️❤️❤️❤️,0.0,0.0,1.0,0.0,neu
6824,My AOA!!!!! Love you ladies!!!,0.7482,0.0,0.427,0.573,pos
6825,Chanmi effing slayed! AOA is my winner!,0.658,0.0,0.578,0.422,pos
6826,Hey there's a part that not in the audio,0.0,0.0,1.0,0.0,neu
6827,"❤❤❤❤❤
 *AOA* 
❤❤❤❤❤",0.0,0.0,1.0,0.0,neu
6828,I'm stanning the right group,0.0,0.0,1.0,0.0,neu
6829,CHAN MI'S fight scene blew me away.,-0.3818,0.302,0.698,0.0,neg
6830,4:28 O.O whut.,-0.368,0.559,0.441,0.0,neg
6831,I keep rewatching this video because it is just so good to see and hear them perform again. They all did exceptional but I think it is Yuna's parts in the song that are my favorite. I just love how powerful she sings.,0.9507,0.0,0.694,0.306,pos
6832,THEY'RE BACK BBY!!!!! <33333,0.0,0.0,1.0,0.0,neu
6833,SEOLHYUN TE AMOOOOO,0.0,0.0,1.0,0.0,neu
6834,AOA❤,0.0,0.0,1.0,0.0,neu
6835,Wow! AOA real is the best group in this show.,0.8516,0.0,0.491,0.509,pos
6836,"Chanmi:  ""So, you didn't vote for me as best dancer?  I see.""",0.6369,0.0,0.704,0.296,pos
6837,I like to hearing jimin rap,0.3612,0.0,0.615,0.385,pos
6838,The ace of queendom.  U guys still win in our heart ,0.5859,0.0,0.703,0.297,pos
6839,"I love the other Queendom groups too, but, Sorry... this was the best of the Finals Performances. Supporting AOA forever. ",0.9224,0.0,0.566,0.434,pos
6840,gah they have such an easy swag about them i love it,0.7964,0.0,0.559,0.441,pos
6841,Its time to wake up y'all!!,0.0,0.0,1.0,0.0,neu
6842,"UNNIE THIS IS SO LEGIT OMG, I LOVE YOU!!!",0.7461,0.0,0.567,0.433,pos
6843,"I love kpop songs this style. The makeup, hairstyles, clothes, vocals ",0.6369,0.0,0.682,0.318,pos
6844,AOA是女神٩(˃̶͈̀௰˂̶͈́)و,0.0,0.0,1.0,0.0,neu
6845,Been 7 years in the industry yet still competitive ✨,0.1779,0.0,0.805,0.195,pos
6846,0:41 remind me of planet coaster song,0.0,0.0,1.0,0.0,neu
6847,This song is so good!,0.6166,0.0,0.498,0.502,pos
6848,When AoA meet RdR2,0.0,0.0,1.0,0.0,neu
6849,what a legend,0.0,0.0,1.0,0.0,neu
6850,It's sad how they just end up in 4th place,-0.4767,0.256,0.744,0.0,neg
6851,Underrated tbh i like this song.,0.3612,0.0,0.615,0.385,pos
6852,watch it several times,0.0,0.0,1.0,0.0,neu
6853,i already fall in love with jimin rap. can i stan them?,0.6369,0.0,0.682,0.318,pos
6854,AOA IS LEGENDARY,0.0,0.0,1.0,0.0,neu
6855,Love the melody,0.6369,0.0,0.323,0.677,pos
6856,MNet please bring all the queendom concept on MAMA,0.3182,0.0,0.777,0.223,pos
6857,"The best
I love this.
Success siss!
X O X O from Argentina ",0.9245,0.0,0.287,0.713,pos
6858,hyejeong  ❤,0.0,0.0,1.0,0.0,neu
6859,Please make a MV for this song!! ,0.4374,0.0,0.634,0.366,pos
6860,"2M views 80K likes 6,3K comments, c'mon streaming no matter what",0.1779,0.156,0.567,0.277,pos
6861,"When seolhyun said we are going to outshine other groups she didn't lie ..
To other fandoms : seolyun didn't really mean  that she was kidding dont get her wrong ",0.4504,0.0,0.872,0.128,pos
6862,AOA begin again!,0.0,0.0,1.0,0.0,neu
6863,"I guess if they changed the visual concept for something like the visual of Something from Girls Day with a similar sexy dress, it would have been more iconic. The cowboy concept doesn't match for me with the song. Still, Im so proud of them :')",0.9215,0.0,0.752,0.248,pos
6864,I want a music video for thiiisss song!!!,0.2905,0.0,0.697,0.303,pos
6865,Wow that dance break,0.5859,0.0,0.441,0.559,pos
6866,I have watched this so many times,0.0,0.0,1.0,0.0,neu
6867,WOW WHAT A PERFORMANCE. WOW CLAP CLAP CLAPPPPPP! DEABAK!!,0.8582,0.0,0.414,0.586,pos
6868,"Jimin: AOA Drop It
Me: Wig dropped, destroyed, decimated",-0.6486,0.431,0.569,0.0,neg
6869,Yuna looks more and more beautiful,0.6659,0.0,0.529,0.471,pos
6870,chanmi,0.0,0.0,1.0,0.0,neu
6871,AOA ! Drop it .... ❤❤❤❤❤,-0.3382,0.374,0.626,0.0,neg
6872,WOW! IM SPEACHLEES THEY ARE AOA SUPER POWERFULL! IM SO HAPPY,0.9228,0.0,0.395,0.605,pos
6873,"Great sound,I love this song",0.8519,0.0,0.265,0.735,pos
6874,Waiting the mv,0.0,0.0,1.0,0.0,neu
6875,Seolhyun looks tired. I'm worried,-0.6249,0.63,0.37,0.0,neg
6876,*STAB THE STAB THE LOVE STAB THE STAB THE*,-0.802,0.553,0.243,0.204,neg
6877,I love it...,0.6369,0.0,0.192,0.808,pos
6878,this is my favourite song and performance no doubt :),-0.1779,0.32,0.476,0.204,neg
6879,This music is just my taste ughhhhhh,0.0,0.0,1.0,0.0,neu
6880,"Say what you want about the korean pop scene, but on the choregraphy complexity and the dancing execution, AOA is on another level.",0.0387,0.0,0.95,0.05,pos
6881,I need the music vid for this song to drop now!!!!,-0.5053,0.266,0.734,0.0,neg
6882,AOA is a proof that you don't need less clothing to look sexy,0.5267,0.0,0.764,0.236,pos
6883,Wahhh im in love ,0.6369,0.0,0.417,0.583,pos
6884,"Oops, Jimin blond ;-)",0.25,0.0,0.6,0.4,pos
6885,Let's get 2M today guysss,0.0,0.0,1.0,0.0,neu
6886,"Brooo the girl in red hair the thing she did with the guy was like how Natasha from avengers would do 
R.E.S.P.E.C.T
Edit: wow so many likes...thank you for that ",0.743,0.0,0.816,0.184,pos
6887,i really like this so much❤️,0.4201,0.0,0.589,0.411,pos
6888,"Among all the beautiful idols on this program... seolhyun is just on another level by herself. Can’t wait for her to be casted as marvel’s answer to Wonder Woman... or at the very least there’s gotta be a Korean version of Xena starting seolhyun  (and no, I’m not taking away from the spectacular action sequence chamni did)",0.4019,0.037,0.899,0.065,pos
6889,aoa should've won...,0.0,0.0,1.0,0.0,neu
6890,They're back and they're awsome!!!!,0.0,0.0,1.0,0.0,neu
6891,"These girls are still going strong! I love them, they’re working so hard. This performance was amazing! The concept, their vocals are still killing it, the dance was great, their presence was so powerful. That fight and the stunts, plus that dance break AND Jimin’s rap??? They have my full support",0.9404,0.125,0.562,0.313,pos
6892,"So we all agree that Queendom was basically Chanmi showing why she's THE main dancer in AOA and deserves more love, right?",0.8051,0.0,0.734,0.266,pos
6893,After Queendom they gain a new fan!,0.7177,0.0,0.4,0.6,pos
6894,WTH CHANMI!!!!!!,-0.6776,0.82,0.18,0.0,neg
6895,CHANMI TOTALLY SLAYED.  I'M SHOOOOOK!!! AOA DROP IT!,-0.5053,0.318,0.682,0.0,neg
6896,"Por algo es mi grupo favorito!!!!
Esoero sea muy apoyado.
Urge nuevo material.
AOA drop it !",-0.5053,0.179,0.821,0.0,neg
6897,I miss you so much AOA. I wanna cry when I see this show because I love you so much and miss you so much. my angels  fly high because you are perfect. you went  the best in this queendom.,0.8316,0.13,0.62,0.25,pos
6898,"Proud of our queens at QUEENDOM.
Proud to be an Elvis since 2012. Now I'm waiting for their comeback.",0.7351,0.0,0.733,0.267,pos
6899,The fact that the hat dropped in the perfect spot for their pose in the end is iconic,0.5719,0.0,0.821,0.179,pos
6900,this is the very first time i have ever been grateful for a tv show without queendom i bet  AOA would ever show how truly amazing artists and performers they are. chanmi’s solo stage alone deserves a daesang let alone the whole performance,0.7717,0.084,0.713,0.203,pos
6901,AOA DROP IT ,-0.2732,0.512,0.488,0.0,neg
6902,COMEBACK WITH THIS WOULD BE DEM BOMB,-0.4939,0.348,0.652,0.0,neg
6903,Love thissss,0.6369,0.0,0.192,0.808,pos
6904,AOA is amazing a song!,0.6239,0.0,0.423,0.577,pos
6905,Go girls! Amazing cowgirls.,0.6239,0.0,0.423,0.577,pos
6906,"This doesnt sound like a k-song. Dont get me wrong, i love kmusic however this performance sounded like a new era. ❤️",0.5475,0.162,0.578,0.26,pos
6907,I can't believe I never watched this until NOW,0.0,0.0,1.0,0.0,neu
6908,"A new fan here to  celebrate the Renaissance of AOA
!  They are still sexy & elegant even in cowboy's suit!  Love the 5 angels so much!",0.9557,0.0,0.506,0.494,pos
6909,SORRY BUT THIS IS LEGENDARY.,-0.0387,0.223,0.777,0.0,neg
6910,"久しぶりに見たけど路線が
大分変わったんやな！
チョアが居なくなったのか…",0.0,0.0,1.0,0.0,neu
6911,"Iconic, never seen before. QUEENS",0.0,0.0,1.0,0.0,neu
6912,"3:22 we need more of this in gg, this is power, i suddenly feel proud beeing a women :'D  I mean, i never saw a move like 3:35 in a gg performance ( tell me if there i something like this ), and i never knew i needed it. I guess thats the visual of ""step on me pls"" i guess? xD 
I love all the final stages thats so nice",0.9451,0.057,0.665,0.277,pos
6913,CHANMI I AM PROUD OF YOU BABY,0.4767,0.0,0.617,0.383,pos
6914,"This is different from their other stuff
I highly prefer this version of them honestly.",0.4588,0.0,0.812,0.188,pos
6915,Why no comeback yet? What are you waiting for FNC???,-0.4871,0.26,0.74,0.0,neg
6916,MY QUEENS ❤️,0.0,0.0,1.0,0.0,neu
6917,Hairs standing at the end,0.0,0.0,1.0,0.0,neu
6918,AOA Drop it 3:45,-0.2732,0.412,0.588,0.0,neg
6919,I'm totally fan of this Queens,0.3804,0.0,0.659,0.341,pos
6920,AoA Drop it ,-0.2732,0.512,0.488,0.0,neg
6921,The west never look so dangerously beautiful. I need seolhyun fan cam please wow.,0.8277,0.158,0.327,0.515,pos
6922,"Queendom was Chanmi’s show in every single episode, no one can change my mind",-0.296,0.145,0.855,0.0,neg
6923,Las mejores ,0.0,0.0,1.0,0.0,neu
6924,Can't wait for AOA's comeback in November,0.0,0.0,1.0,0.0,neu
6925,AOA IS QUEENS,0.0,0.0,1.0,0.0,neu
6926,How did AOA not get at least final 2?,0.0,0.0,1.0,0.0,neu
6927,FNC PLEASE MAKE ENGLISHVERSION PLS I WANT ITTTTTTTTT,0.4404,0.0,0.449,0.551,pos
6928,LEGEND,0.0,0.0,1.0,0.0,neu
6929,This is SOOOOOOO coooool,0.0,0.0,1.0,0.0,neu
6930,AOA bringing new charm to their game!,0.4574,0.0,0.667,0.333,pos
6931,it seems like seolhyun wants to kill me with her charisma :) well im gay now,0.2263,0.193,0.494,0.313,pos
6932,"semenjak queendom jd ngefans bgt sama AOA,apalagi chanmi",0.0,0.0,1.0,0.0,neu
6933,"that ""AOA DROP IT"" wAS THAT THING, I'M CRYING.",-0.7695,0.488,0.512,0.0,neg
6934,AOA THE BEST,0.6369,0.0,0.323,0.677,pos
6935,"Seolhyun is not playing when she said she's afraid their performance will outshine others. 
The best performance ever!
Good song, good voice, good visuals. Our angels ",0.9118,0.044,0.587,0.369,pos
6936,Was this epic or what!?,0.0,0.0,1.0,0.0,neu
6937,"Major Ariana Grande feels mixed with David Guetta
But wow i love the increase in intensity oooof",0.8834,0.0,0.558,0.442,pos
6938,AOA BRINGING BACK THEIR GLORY AS QUEENS!!!!!,0.6876,0.0,0.562,0.438,pos
6939,"Every time i listen and watch the perform of this song i feel the thrill , the passion , and the emotions behind each notes keep it Up AOA , FIGHTING Saranghee",0.3109,0.099,0.733,0.168,pos
6940,"I can't get over how professional Chanmi recovered from losing her equipment during the stunts, just in time for the dance break. PROFESSIONALS!!!!!!",-0.5815,0.152,0.848,0.0,neg
6941,want this for studio version...better and nice with new jimin rap and arrangement of the song,0.4767,0.0,0.773,0.227,pos
6942,all the rankings where just plain disrespectful,0.0,0.0,1.0,0.0,neu
6943,"I love AOA so much. During their hiatus I was worried and really wished for an album. They didn't win, but I'm so glad they were able to perform again and try new things, so happy that they could once again establish themselves as a group and release a new song. I hope they release an album soon!",0.9585,0.052,0.678,0.269,pos
6944,I can watch this 7000000 times,0.0,0.0,1.0,0.0,neu
6945,is this for the upcoming red dead redemption  PC,-0.6486,0.35,0.65,0.0,neg
6946,Yuna strong and solid vocal. Very Pleasant to the ear,0.8173,0.0,0.452,0.548,pos
6947,im so gay for them,0.0,0.0,1.0,0.0,neu
6948,เพลงเพาะจัง​,0.0,0.0,1.0,0.0,neu
6949,Chanmi ,0.0,0.0,1.0,0.0,neu
6950,XD XD XD AOAA,0.9081,0.0,0.081,0.919,pos
6951,❤,0.0,0.0,0.0,0.0,neu
6952,Stop! I got goosebumps!!,-0.4724,0.606,0.394,0.0,neg
6953,How about mv???❤❤❤❤❤❤,0.0,0.0,1.0,0.0,neu
6954,"Jimin: we are the first performer for the final round
Seolhyun: i think we have a problem
Yuna, chanmi, hyejeong and Jimin 
Seolhyun: what if we outshined the other Groups 

Hahahhhah  i can see why she's so confident hahahahah",0.3434,0.066,0.833,0.101,pos
6955,The lyrics have deep mean,0.0,0.0,1.0,0.0,neu
6956,I love them so much,0.6369,0.0,0.417,0.583,pos
6957,OMG THAT DANCE BREAK,0.0,0.0,1.0,0.0,neu
6958,"Aoa are just now getting a sliver of the attention they deserve tbh, I want them to be invited to the big events everybody else is at, I just want them to have more opportunities as a group again. Anyways I’m so happy for them I hope they feel so pleased with their queendom era they literally made history YET AGAIN.",0.942,0.0,0.748,0.252,pos
6959,Good job cameraman ,0.4404,0.0,0.408,0.592,pos
6960,*AOA DROP IT*,-0.2732,0.512,0.488,0.0,neg
6961,I notice AOA cause this program,0.0,0.0,1.0,0.0,neu
6962,This song won me over more than the rest it's so catchy and its amazing,0.8176,0.0,0.634,0.366,pos
6963,"I hope they win tbh. But it's okay they're still the winner for me. They really slayed this stage, my 2nd fav after Egoistic. All did a great job here but Chammi is literally mind blowing, still can't get over her  part. Also Seolhyun's vocal & her stage presence is killin me. Jimin's rap is amazing as always. Now i am anticipating to their cb this November. AOA fighting!",0.9184,0.041,0.726,0.232,pos
6964,AOA best performance imo,0.6369,0.0,0.417,0.583,pos
6965,AOA just gets better and better..... no stopping for these QUEENS.,0.0258,0.259,0.544,0.197,neg
6966,Thank god they aren’t disbanding,0.5574,0.0,0.395,0.605,pos
6967,YES YES YES WUIDKAKDKMWKDKKAKZIAOOSKAKSMS BTICHUAIZIAOZOOKSAKOSOA,0.7964,0.0,0.198,0.802,pos
6968,Proud Elvis here!!!! ,0.6449,0.0,0.319,0.681,pos
6969,"Chanmi just did a Hurricarana, axel kick and roundhouse kick. Wrestling Queen ",0.0,0.0,1.0,0.0,neu
6970,❤❤,0.0,0.0,1.0,0.0,neu
6971,THIS IS WHAT THEY NEEDED!!!!! A MATURE FREAKING SOUND!!!!!!!!! UGH KEEP THEM WITH THIS!!!!!,-0.6083,0.346,0.511,0.143,neg
6972,Everything was on point,0.0,0.0,1.0,0.0,neu
6973,I miss Choa :'),0.4019,0.271,0.169,0.559,pos
6974,I'm a moomoo but this my fav performance lol,0.8271,0.0,0.438,0.562,pos
6975,Maybe this is what AOA needed all along. A simple and matured sound that fits their image.,0.0,0.0,1.0,0.0,neu
6976,"JIMIN: AOA DROP IT
CHANMI: .. DROPPED HER MIC AND HANDLED IT FLAWLESSLY.",-0.0772,0.173,0.672,0.155,neg
6977,PEOPLE DONT SLEEP ON AOA PLZ SUPPORT THEIR COMEBACK ✨,0.4588,0.0,0.636,0.364,pos
6978,AOA !! The best !!!❤️❤️,0.7482,0.0,0.427,0.573,pos
6979,This is soo EPIC like epiicccc!!!!! Damn can't stop to praise this performance,-0.5274,0.337,0.446,0.217,neg
6980,This is my fave song out of all of the final songs and my 2nd favourite performance next to Lion. Think they all won this competition ❤️,0.765,0.0,0.791,0.209,pos
6981,I think I'm a fan now hehehe,0.3182,0.0,0.635,0.365,pos
6982,"So awesome please AOA comeback, Im always Support you are:)",0.8648,0.0,0.42,0.58,pos
6983,5:20 Did they put the hat there on purpose? ,0.0,0.0,1.0,0.0,neu
6984,"I don’t know if their comeback can top this!!! Like wow, this is so good!!",0.9244,0.0,0.428,0.572,pos
6985,I don't know but I'm crying.. I love you angels..,0.7783,0.0,0.547,0.453,pos
6986,Good Job Girlssss,0.4404,0.0,0.408,0.592,pos
6987,2 million soon,0.0,0.0,1.0,0.0,neu
6988,This is too good,0.4404,0.0,0.508,0.492,pos
6989,BEST PERFORMNCE,0.6369,0.0,0.192,0.808,pos
6990,this is honestly the best song & performance for me. can’t wait for their comeback!!!,0.8433,0.0,0.598,0.402,pos
6991,Hijas de su ching*da mae vienen con todo <3,0.4404,0.0,0.734,0.266,pos
6992,Please drop the comeback date,0.0516,0.284,0.405,0.311,pos
6993,สุดยอดของโชว์ยกให้​ AOA,0.0,0.0,1.0,0.0,neu
6994,Love from VietNam,0.6369,0.0,0.323,0.677,pos
6995,2019,0.0,0.0,1.0,0.0,neu
6996,CHANMI!!!!,0.0,0.0,1.0,0.0,neu
6997,a comeback is required,0.0,0.0,1.0,0.0,neu
6998,... whoa ,0.0,0.0,1.0,0.0,neu
6999,SOMEONE PLEASE  TELL ME WHO THESE STUNNING COWGIRLS ARE!!!!,0.7243,0.0,0.536,0.464,pos
7000,temend a las jefas del pueblo temer a la old school una coreografia de accion increible,0.0,0.0,1.0,0.0,neu
7001,"This is different than most of their recent songs, which is nice. 
What's up with their make up though? They look weird LMAO",0.7739,0.058,0.687,0.255,pos
7002,The rapper tho,0.0,0.0,1.0,0.0,neu
7003,Im sorry but this is such a good song! Wow! ,0.8881,0.069,0.357,0.574,pos
7004,❤️❤️❤️❤️❤️,0.0,0.0,1.0,0.0,neu
7005,"Who's here after Come see me? 
Go stream the M/V now!",0.0,0.0,1.0,0.0,neu
7006,"AOA me impresionó en todo el programa, cada presentación era tan única y    me  dejaron sin aire.",-0.5574,0.194,0.806,0.0,neg
7007,❤️,0.0,0.0,1.0,0.0,neu
7008,I’m a moomoo but as I watched queendom I must say I should stan AOA also. ❤️,0.0,0.0,1.0,0.0,neu
7009,This is really THE BEST PERFORMANCE from them ever in Queendom!! And Chanmi snapped it so hard during the dance break ,0.7122,0.07,0.713,0.217,pos
7010,Please support their comeback tomorrow,0.6124,0.0,0.375,0.625,pos
7011,This needs a music video in a beach,0.0,0.0,1.0,0.0,neu
7012,Wow!!! ,0.6884,0.0,0.0,1.0,pos
7013,aoa still the best as always,0.6369,0.0,0.543,0.457,pos
7014,so amazing,0.624,0.0,0.196,0.804,pos
7015,can't stop watching this,0.2235,0.0,0.614,0.386,pos
7016,"I was wondering with the Korean taste, this is really good. Why this performing is not winning the champions",-0.3311,0.234,0.632,0.134,neg
7017,除了绝了我还能说什么 太牛逼了吧！！！,0.0,0.0,1.0,0.0,neu
7018,I love this,0.6369,0.0,0.192,0.808,pos
7019,"Chanmi slays the fight scene 
Seoulhyun sticking her tongue out nearly killed me",-0.7964,0.392,0.608,0.0,neg
7020,I JUST GOT GOOSEBUMPS,0.0,0.0,1.0,0.0,neu
7021,I'm officially chanmi biased.,-0.2732,0.412,0.588,0.0,neg
7022,Amazing,0.5859,0.0,0.0,1.0,pos
7023,Ellas lo hicieron bien^_^,0.0,0.0,1.0,0.0,neu
7024,The song is so good ,0.5777,0.0,0.517,0.483,pos
7025,"I don't care who is the winner, Just AOA is the best here. The song is very very good",0.8703,0.094,0.498,0.408,pos
7026,Omg me love,0.6369,0.0,0.323,0.677,pos
7027,"FNC 可以麻煩你們把這首也拍成MV嗎～
AOAㄧ整年沒回歸，好不容易節目把AOA的魅力讓大家看見，好好把握一下這股熱潮，把AOA再帶起來，年底的回歸一定也會有幫助！
我是一個一路看AOA成長的Elvis,每張專輯都有買，主打歌也都會唱跳，真的是有花心力追的團，希望不要就這樣默默消失，FNC給我好好做！",0.0,0.0,1.0,0.0,neu
7028,the real winner,0.5859,0.0,0.345,0.655,pos
7029,so is the final stage are songs they write/produce themselves?,0.0,0.0,1.0,0.0,neu
7030,HOW IS NO ONE TALKING ABOUT YUNA?? SHE SLAYED THIS PERFORMANCE!  SHE'S SO PRETTY!!!!,-0.5759,0.223,0.777,0.0,neg
7031,Final comeback means this is their last ever song?! Noooo,0.0,0.0,1.0,0.0,neu
7032,serius nanya ini ga akan dibikin mv gtu???????? :((((( enakkk beud lagunyaaaaa,0.0,0.0,1.0,0.0,neu
7033,They are queens regardless of not winning the competition,-0.4168,0.258,0.742,0.0,neg
7034,"3:13 CHANMI DID THAT
3:47 AOA DANCE BREAK
4:07 JIMIN'S RAP ON FIRE
4:16 SEOLHYUN SWEET VOICE

too much for my heart T.T",0.1531,0.112,0.754,0.134,pos
7035,AoA said “yeehaw”,0.0,0.0,1.0,0.0,neu
7036,y'all support aoa's upcoming comeback,0.4019,0.0,0.597,0.403,pos
7037,"AOA Ace of Angels, thank you so much for bringing this spectacular stage for us.We truly appreciate your effort in breaking walls, stepping out of the comfort zone and conquering the reformation of the group. You girls r number 1 to us.",0.872,0.0,0.746,0.254,pos
7038,"ahhh the shivers im getting from this
their voices are so fricking smooth and just ahh this kind of mature concept definitely fits them
and omg their dance breaks as well as that action scene? amazing
damnn",0.8781,0.0,0.748,0.252,pos
7039,My girl Chanmi OMGGG her singing improved sooo much. Also living for Jimins hair♥️,0.4767,0.0,0.807,0.193,pos
7040,UGHHGHAK this is getting me so excited for their november comeback I CAN'T WAIT,0.4795,0.0,0.794,0.206,pos
7041,BRAVO CHANMI!!!!! THE BEST ,0.7482,0.0,0.359,0.641,pos
7042,THIS STAGE IS EVERYTHING!!! GURLS U ARE KILLIN IT!!,0.0,0.0,1.0,0.0,neu
7043,wow THAT WAS AMAZING,0.8531,0.0,0.194,0.806,pos
7044,excuse me i need to go talk with merriam-webster because there are CURRENTLY NO WORDS TO DESCRIBE THE LEVEL THIS IS ON!!,-0.4968,0.148,0.798,0.055,neg
7045,best yeehaw girls <3,0.7964,0.0,0.22,0.78,pos
7046,This was the best song... I want a Mv AoA pleaaaae,0.6705,0.0,0.56,0.44,pos
7047,They are so beautiful and talented. This song is so good. I wish them the best <3,0.9731,0.0,0.309,0.691,pos
7048,This song  and performance deserved more recognition!!! Its so lit!!!! ,0.0,0.0,1.0,0.0,neu
7049,they need to release a video.... I feel like G-IDLE company is one utilizing all this free promotion to their utmost,0.7488,0.0,0.727,0.273,pos
7050,This is what we needed and what AOA needed cause they have never been this powerful and I never knew they COULD be this powerful,0.7579,0.0,0.772,0.228,pos
7051,"AOA, fighting!",-0.4199,0.736,0.264,0.0,neg
7052,Jimin is so beautiful ,0.7177,0.0,0.375,0.625,pos
7053,"If we were to talk about the wild wild west I could see...
Seolhyun as 
Jimin as 
Yuna as 
Chanmi as 
Hyejeong as",0.0,0.0,1.0,0.0,neu
7054,AOA straight #QUEENS ,0.2263,0.0,0.513,0.487,pos
7055,Ok but did you all notice how thiccc they look. Those curves are slaying,0.1531,0.0,0.89,0.11,pos
7056,Wow !!! They make me think them again.,0.6884,0.0,0.6,0.4,pos
7057,Yall see what seolhyun did at 4:28 ???,0.0,0.0,1.0,0.0,neu
7058,"We need QUEENDOM Season 2
EXID
Gfriend
Weki Meki
Gugudan
(hoping for them to join) ❤️",0.0,0.0,1.0,0.0,neu
7059,"when AOA first entered Queendom, everyone thought they were a weak group. Also only Seolhyun and Jimin were the well-known ones. Now at the end of this contest, its amazing to see that the public has something else to talk about AOA apart from the former member's departure. They are talented and beautiful. They are women-empowering and pacifistic. Jimin 'the tree' is the idea bank of the group. Chanmi is an incredible dancer and has a caring personality. HyeJeong 'General Lemon' is a killer combination of model-visual, humor and vocals. Yuna is such a gentle lady who can cook (and sing well, of course). And Seolhyun is not just about visuals, her voice is a blessing. Not an Elvis but I'm proud of them for bringing their best throughout the show, and genuinely happy that they are regaining the recognition they deserve. 
Will be looking forward to their next comeback - Seolhyun revealed a bit of it on her IG and seems like they're gonna wear some fancy suits this time. Cant wait!",0.9821,0.024,0.794,0.182,pos
7060,I really like this song. It has hollywood vibe.,0.4201,0.0,0.715,0.285,pos
7061,"Yup, another bop. 

*Downloads song*",0.0,0.0,1.0,0.0,neu
7062,I hate how much I love AOA and how underrated they are  Just... just look at these queens. So resilient and fierce despite everything. AOA fighting!!!,0.5402,0.116,0.659,0.225,pos
7063,3:55 có bà dancer múa quạtt,0.0,0.0,1.0,0.0,neu
7064,So are we gonna talk about how much better they are as a 5 member group? For each member to SHINE individually and together is BEYOND AMAZING.,0.8143,0.0,0.756,0.244,pos
7065,Ai sinceramente? Vcs são perfeitas,0.0,0.0,1.0,0.0,neu
7066,"JIMIN TAGLINES
JIMIN' HEY HEY HEY
NEXT
JIMIN: BRAVE SOUND
NEXT
JIMIN: AOA DROP IT
FEEL ME?",0.3182,0.102,0.732,0.166,pos
7067,"I need a official music video for this.
Who is agree with me?",0.3612,0.0,0.8,0.2,pos
7068,"This makes me want to stan hard. I mean, they did so well during Queedom !!",0.4982,0.078,0.666,0.257,pos
7069,I don’t know who this girls are . But I love the performance!!!!,0.7482,0.0,0.626,0.374,pos
7070,太棒啦，A团重生，看到潔美很拼命被感动的五体投地,0.0,0.0,1.0,0.0,neu
7071,i hope they do sistar concept,0.4404,0.0,0.58,0.42,pos
7072,Please don’t sleep on themmm,0.3182,0.0,0.635,0.365,pos
7073,Masih tak pantengin ,0.0,0.0,1.0,0.0,neu
7074,I am not stan gg but I have become very fond of Queendom girls. And AOA has impressed me since the first episode. AOA fighting! ,0.7217,0.145,0.586,0.269,pos
7075,Mv comeback now,0.0,0.0,1.0,0.0,neu
7076,"AOA are acclaimed divas, no matter what the result, they are still queendom queens! ❤️",-0.3382,0.15,0.784,0.066,neg
7077,I think if Jimin will has become a leader of AoA it will be prefectly isn't she?,0.0,0.0,1.0,0.0,neu
7078,Very good :),0.7559,0.0,0.134,0.866,pos
7079,Chanmi really did that and it has yet to go viral??? Can we make it go viral??,0.0,0.0,1.0,0.0,neu
7080,"Destiny by Mamamoo and Sorry by AOA is I think the best song released. Destiny and Sorry sound like a song that I have heard in English but I did not, I don't know to explain it properly but it is something that I think I would understand in my language even if it's in korean.",0.4678,0.045,0.871,0.084,pos
7081,great song and an even better performance,0.7906,0.0,0.417,0.583,pos
7082,"Really want to watch this perfomance on MAMA, yeah.. but... ¿",0.1513,0.0,0.85,0.15,pos
7083,I want choa in here,0.0772,0.0,0.698,0.302,pos
7084,0:34,0.0,0.0,1.0,0.0,neu
7085,10/10 hurricanrana,0.0,0.0,1.0,0.0,neu
7086,this was the 2nd best performance in Queendom after egoistic,0.6369,0.0,0.682,0.318,pos
7087,"THIS IS AMAZING AOA!!!!! OMG IT'S JUST INCREDIBLE, GIRL GROUPS ARE THE BEST THING THAT COULD HAPPEN TO KPOP.",0.8798,0.0,0.65,0.35,pos
