,comment,compound,negative,neutral,positive,whether_pos_or_neg
7464,3:43,0.0,0.0,1.0,0.0,neu
7465,Ocean Them,0.0,0.0,1.0,0.0,neu
7466,❤️❤️❤️❤️,0.0,0.0,1.0,0.0,neu
7467,0:45,0.0,0.0,1.0,0.0,neu
7468,"New fans: So who is the main vocal?


Oh my girl: *yes*",0.0,0.0,1.0,0.0,neu
7469,"guerilla being 80% high notes 20% performance vocals and rap from heaven
STAN OMG.",0.5106,0.0,0.798,0.202,pos
7470,"oh my girl invented fairy crush, periodt",-0.1531,0.211,0.789,0.0,neg
7471,Seunghee was about to fly like a butterfly,0.3612,0.0,0.706,0.294,pos
7472,Hyojung is really pretty in here. We dont deserve this huhuhu,0.5413,0.0,0.741,0.259,pos
7473,"Ethereal, unreal fairy queens with a mature twist? Oh My Girl becoming women before my very eyes? Me dead on the floor? All more possible than you think.",-0.5112,0.155,0.76,0.085,neg
7474,Gidle sure has cool concept but OMG definitely wins with vocal performance,0.8979,0.0,0.402,0.598,pos
7475,I failed my driving test 3 times and this song gave me motivation to never give up and today  finally I passed my driving test. OMG ,-0.2263,0.124,0.787,0.09,neg
7476,"I've been following Oh My Girl since Closer era and I'm honestly super proud of them. I've seen their growth, their transition through concepts while still keeping the uniquely Oh My Girl style. Closer-SecretGarden-FifthSeason were honestly their fairy concept holy trinity. Now we have Twilight and Guerilla dreamy girl crush duo. Please continue supporting Oh My Girl even after Queendom because I am sure they will deliver and not disappoint! Also, thank you yoobinnie for constantly improving yourself. I've been a really big fan since Closer and I was so surprised to know she's just a vocalist. I love her vocal color and her visual. Hwaiting Binnie!!! Oh My Girl and Miracles shall walk on the flower path together!",0.9871,0.026,0.701,0.273,pos
7477,"This song was definitely the best one if this episode, though I loved g(i)dle performance better, i love this song so much and the stage presence is amazing as well, loved seeing their growth through this show and their popularity grow they deserve it❤",0.9866,0.0,0.489,0.511,pos
7478,We need a Music Video and Dance Practice Version of this.,0.0,0.0,1.0,0.0,neu
7479,I think i really really really fall in love with YooA.. if I'm pretty enough like she is.. I'm going to Korea and make her my girlfriend..,0.8797,0.0,0.684,0.316,pos
7480,"Dayum, Hyojeong is so beautiful. No wonder Seulgi commented her photo. ^^",0.5443,0.142,0.572,0.286,pos
7481,They started with the ribbons and ended with rope. Congratulations OH MY GIRL ❤,0.5994,0.0,0.755,0.245,pos
7482,I'm INLOVE in this performance,0.0,0.0,1.0,0.0,neu
7483,"my god, visuals on point, rap on point, vocal on point, makeup/outfits on point, this stage really showed a different side of them!!!! <3 <3",0.8429,0.0,0.698,0.302,pos
7484,I'm a Neverland and I fell in love with them watching their Queendom performances.  I only know YooA. Can you guys help me out with their names?,0.7845,0.0,0.761,0.239,pos
7485,I'm INLOVE in this performance,0.0,0.0,1.0,0.0,neu
7486,Im thankful that queendom introduced them to me,0.5719,0.0,0.654,0.346,pos
7487,MY CUTIES MY FAVORITE GROUP SINCE 2016,0.8256,0.0,0.395,0.605,pos
7488,the goosebumps game is good hmm,0.4404,0.0,0.633,0.367,pos
7489,"Wooo for me are the ones that deserve to be winners, evolved with each presentation and took care of every detail, presence, good dance, voice and excellent costumes but above all a lot of effort. Num 1",0.7543,0.0,0.786,0.214,pos
7490,Underrated Vocal Queens ,0.0,0.0,1.0,0.0,neu
7491,YooA make up is so gorgeous,0.7283,0.0,0.494,0.506,pos
7492,Can we get them for mama this year?,0.0,0.0,1.0,0.0,neu
7493,This song makes me want to do the naruto run....like idk why :),0.4404,0.089,0.637,0.274,pos
7494,"one thing that i love abt queendom is that they really pushed the idols to try performing songs that aren't their styles before this. well done, oh my girl.",0.7632,0.0,0.798,0.202,pos
7495,"their stylists did a great job. been listening to this for a couple of days now. next time, i hope they stop giving yooa and binnie full bangs.  yooA's visual here is just lit. ",0.802,0.057,0.699,0.244,pos
7496,I wish this will be a comeback song I want them to perform and promote this coz this song is a bop,0.6808,0.0,0.694,0.306,pos
7497,I love you omg ,0.6369,0.0,0.323,0.677,pos
7498,this goes so hard at this point of people are still sleeping on omg’s talent and stage presence they’re ignoring them on purpose,-0.1941,0.167,0.731,0.102,neg
7499,Came into this show with only mamamoo but came out with idle and omg,0.0,0.0,1.0,0.0,neu
7500,"Beautiful chords, beautiful voices, beautiful lyrics, 
Oh My Girl is PEREFECT",0.9136,0.0,0.406,0.594,pos
7501,I love them more and more. Miracle forever,0.861,0.0,0.369,0.631,pos
7502,RAINHAS DO KRL,0.0,0.0,1.0,0.0,neu
7503,Yooa looks like Hara,0.3612,0.0,0.545,0.455,pos
7504,their next comeback should be this concept. its suits them,0.0,0.0,1.0,0.0,neu
7505,"Queedom: So what's the concept this time?
OMG: *New fans try to guess who's our main vocal*",0.0,0.0,1.0,0.0,neu
7506,I can’t believe they can sing this live with no problems. We Stan talent. Like I have chills,0.1027,0.221,0.541,0.239,pos
7507,"Their high note are stable af , like how the hell though ???",-0.3485,0.244,0.478,0.278,pos
7508,It’s official. Oh My Girl can do any concept and rock it like no other group.,0.0772,0.118,0.749,0.134,pos
7509,I'm so glad they're getting so much attention from the show,0.5095,0.0,0.752,0.248,pos
7510,It's my first time seeing this girl group and I must say WOW. THE VOCALS!,0.7027,0.0,0.729,0.271,pos
7511,I feel motivated.,0.4588,0.0,0.25,0.75,pos
7512,song wise this would have to be my favorite.honesty anyone who says anyone did better than omg musically in finals needs to reevalute themselves.,0.7184,0.0,0.786,0.214,pos
7513,"Seunghee, darling. You didn't had to come so hard, but I'm glad you did.",0.7155,0.076,0.584,0.34,pos
7514,Their choreography is always sooo good to look at. It's like a balm to my eyes.,0.6597,0.0,0.707,0.293,pos
7515,i'm out of breath just litsening to those high notes,0.0,0.0,1.0,0.0,neu
7516,This reminds me of Cupid but more bad ass ❤️,0.7579,0.0,0.552,0.448,pos
7517,SEUNGHEE & HYOJUNG HIGH NOTE,0.0,0.0,1.0,0.0,neu
7518,Thanks Queendom for introducing me to such a great group … they killed this performance !!,0.4738,0.195,0.477,0.329,pos
7519,This is elegant power,0.4767,0.0,0.492,0.508,pos
7520,I never have any intention/ interested to check OMG..but since they on Queendom.. i start to stan them..watch all their show and performance.. and everytime they perform on Queendom.. i always cover my mouth and goosebumps all over my body.. I'm crying.. I'm sorry stan them this latee,0.34,0.028,0.915,0.057,pos
7521,"Probably my favorite song out of all the groups, G IDLE had the best visuals and MAMAMOO was the most hype but I feel like the flow of the song was too all over the place. OMG’s song had the perfect transition and felt overall a complete fully realized song. At the end of the day, I’ll be going back to this song to listen to over and over again.",0.9169,0.0,0.83,0.17,pos
7522,Jesus this was the most OMG thing ever but so poweful and majestic. LOVE IT,0.836,0.0,0.67,0.33,pos
7523,"I'm watching this again and thinking how OMG is an excellent dance group but is an excellent vocal group also T_T, like 4 of them can sing like main vocalists, and all of them are stable singers",0.9493,0.0,0.65,0.35,pos
7524,My girl Seunghee be fierce af ❤,0.0,0.0,1.0,0.0,neu
7525,Yooa her first line kills!!!!,0.0,0.0,1.0,0.0,neu
7526,"HYOJUNG LOOKS REALLY GORGEUS!! AND HELL YEAH, OH MY GIRL WILL SHINE FOREVER!! ",-0.7033,0.314,0.572,0.114,neg
7527,They really are BEAUTY GODDESSES,0.7014,0.0,0.454,0.546,pos
7528,oh my girl and mamamoo killed it <33,-0.6705,0.391,0.609,0.0,neg
7529,All their voices color are beautiful i think this is one of the main reason by which their songs sound so good,0.8244,0.0,0.713,0.287,pos
7530,OH MY GIRLLLLLLAMANSNNSKAHSJS ,0.0,0.0,1.0,0.0,neu
7531,My winners <3,0.7184,0.0,0.143,0.857,pos
7532,They got vocals!,0.0,0.0,1.0,0.0,neu
7533,"After live performances, I need Music Videoo",0.0,0.0,1.0,0.0,neu
7534,The ending is sooooooooooo satisfying,0.4588,0.0,0.571,0.429,pos
7535,"The high note oh my god 
Girl*",0.2732,0.0,0.741,0.259,pos
7536,I'm gay for YooA.. *CRYING,0.0,0.0,1.0,0.0,neu
7537,This is amazing tho,0.5859,0.0,0.441,0.559,pos
7538,Mimi is a godddddddddd,0.0,0.0,1.0,0.0,neu
7539,2:01 THIS,0.0,0.0,1.0,0.0,neu
7540,This is the type of music and performance I've waited to see from girl-groups,0.0,0.0,1.0,0.0,neu
7541,This is oh my girl and their own concept,0.0,0.0,1.0,0.0,neu
7542,Holy shit they just did that. Who said OMG can only do cute concept bc they can eat this WHOLE,-0.1531,0.146,0.732,0.122,neg
7543,Yeeeeeeing gi moring~,0.0,0.0,1.0,0.0,neu
7544,MY BABIEEEEEEEES ,0.0,0.0,1.0,0.0,neu
7545,Add them to my Stan list. This Issa certified bop.  I’m blown away.,0.0,0.0,1.0,0.0,neu
7546,We love main vocal Binnie,0.6369,0.0,0.488,0.512,pos
7547,Já tô esperando o mv dessa música ansiosamente ❤,0.0,0.0,1.0,0.0,neu
7548,I’m here because they were amazing at queendom,0.5859,0.0,0.648,0.352,pos
7549,"This song is insanity, oh my girl is def in my top 3",-0.4404,0.239,0.645,0.116,neg
7550,Binnie get that high note @4:11,0.0,0.0,1.0,0.0,neu
7551,Pelo amor de Deus!! Estou viciada nessa obra-prima!!,0.7326,0.0,0.575,0.425,pos
7552,i''m shocked,-0.3182,0.697,0.303,0.0,neg
7553,damn this song has too many high notes,-0.4019,0.278,0.722,0.0,neg
7554,Anyone else think their vocal colors really shine here? The combination makes the song really interesting.,0.4576,0.0,0.834,0.166,pos
7555,Seunghee is ready to fly like a butterfly,0.6124,0.0,0.5,0.5,pos
7556,"Actually i was started to watch queendom as a MOOMOO, and ended up being part of MIRACLE  I'm so proud of OMG",0.8371,0.0,0.694,0.306,pos
7557,Name of the rapper? She is amazing.,0.5859,0.0,0.612,0.388,pos
7558,"Their visuals are seriously 'out of this world', YooA looks like a fierce goddess here ...just unreal! So happy for the girls taking the 2nd place and imo even tough Mamamoo won i feel OMG are the true winners of this show! So talented, they have it all, amazing vocals, dance and visuals, oh and the best kind, down to earth personalities you can find! ♥ Stan OMG and become a Miracle!",0.9881,0.034,0.588,0.379,pos
7559,"so.... can someone tell me who's her? at 2:21
it's for science
oh btw, i'd like to know who's the girl at 1:48 too... u know... just for science",0.3612,0.0,0.915,0.085,pos
7560,0:50,0.0,0.0,1.0,0.0,neu
7561,I'm sorry Oh my Girl for only noticing you now huhuhu,-0.0772,0.115,0.885,0.0,neg
7562,0:51,0.0,0.0,1.0,0.0,neu
7563,yooa is so hot in this,0.0,0.0,1.0,0.0,neu
7564,"When you have 4 main vocals.
3 main dancers.
1 great rapper.
And 7 visuals. 
OMG never disappoint",0.7475,0.0,0.654,0.346,pos
7565,wow their voices are incredible and they perform with so much emotion!,0.6239,0.0,0.729,0.271,pos
7566,i hope they release a MV for this epic song ,0.4404,0.0,0.707,0.293,pos
7567,"OMG! is THE group, they're all so hardworking and beautiful, their charisma is something wowing, every member has their own scent. I'm so proud",0.9177,0.0,0.637,0.363,pos
7568,They like a goddess especially yooa ,0.3612,0.0,0.615,0.385,pos
7569,They really slayed their performance,0.0,0.0,1.0,0.0,neu
7570,Seunghee (actually the whole group) SLAYED throughout the entire show fight me if you don’t agree,-0.0258,0.136,0.733,0.131,neg
7571,Binnie looks so beautiful I'm SCREAMING!!!!!!!!,0.7997,0.0,0.448,0.552,pos
7572,I’m not saying I’m obsessed with it. But I’m definitely obsessed with this,0.577,0.0,0.635,0.365,pos
7573,So many feelings in one song. I feel so inspired.,0.6269,0.0,0.66,0.34,pos
7574,Hwaittinggg g oh my girlies!!!,0.0,0.0,1.0,0.0,neu
7575,I got chills down my spine,0.0,0.0,1.0,0.0,neu
7576,I'm very happy for them that they improved a lot. They really worked hard and it shows.,0.7517,0.077,0.597,0.326,pos
7577,why all final's songs are so goodTT,0.0,0.0,1.0,0.0,neu
7578,I had goosebumps the entire video. So good.,0.4927,0.0,0.653,0.347,pos
7579,4:10 OH MY GOD I HAD NO IDEA THAT WAS BINNIE’S HIGH NOTE AND IM SO SHOOK RIGHT NOW,-0.5038,0.255,0.627,0.118,neg
7580,They did great job specially the high note,0.6249,0.0,0.631,0.369,pos
7581,maybe queendom is the least problematic show by MNET so far...,0.3412,0.0,0.806,0.194,pos
7582,The struggle of choosing a bias in OMG is real ,-0.4019,0.346,0.654,0.0,neg
7583,So proud of my girls ☺,0.5256,0.0,0.541,0.459,pos
7584,"To be honest, they deserve to win. They had the best glow up among the groups ✨",0.9062,0.0,0.535,0.465,pos
7585,Please make a mv for this song !!!!!!,0.5374,0.0,0.634,0.366,pos
7586,"PERFORMANCE IDLE
MELODY OMG",0.0,0.0,1.0,0.0,neu
7587,This and Gidle lion at the mama will be everything,0.0,0.0,1.0,0.0,neu
7588,"Such a different concept from their usual image and releases. However, Oh My Girl never cease to amaze how well they can adapt and change (plus add a mystical touch). 
When I watched this, I pictured the members as princesses who are fighting passionately for their world (like an RP game).",0.0387,0.099,0.799,0.102,pos
7589,I thought that mimi and jiho are twins.,0.0,0.0,1.0,0.0,neu
7590,"Even that incredible makeup cannot cover Jiho and Hyojong’s cuteness
Arin looks like a goddess here
Binnie and Seunghee’s high pitch are great
Mimi and Yooa are super cool",0.9442,0.0,0.588,0.412,pos
7591,arrasaram bbs ,0.0,0.0,1.0,0.0,neu
7592,The song is so good,0.5777,0.0,0.517,0.483,pos
7593,"OMG right here serves a four course meal with unli drinks and dessert. Give the 1st place to OMG, MNET you snake.",0.0,0.0,1.0,0.0,neu
7594,"Good,だね。

kou.",0.0,0.0,1.0,0.0,neu
7595,❤❤❤,0.0,0.0,1.0,0.0,neu
7596,You deserve the recognitions that youre getting now.,0.0,0.0,1.0,0.0,neu
7597,3:43 OhMyyyyyyyyyyyyyyyyyyy,0.0,0.0,1.0,0.0,neu
7598,"Hyojung looks so different at the chorus part when she is smiling and when she is not......  
and Seunghee's walk to the front at the chorus part ooze charm....
Binnie's high notes..wow

great performance. think they have done well in this show. hope they can ride on this and progress further.",0.9313,0.0,0.755,0.245,pos
7599,"This is like Binnie Introducing her self as part of the MAIN VOCAL LINE! I can sleep peacefully forever. Been a miracle since debut and had high hopes for Binnie to have decent line and QUEENDOM is serving it for me, for all MIRACLE!
I DONT CARE ANYMORE IF OMG WINS OR NOT AS LONG AS OMG GAIN THE RECOGNITION THEY LONGED AND DESERVED!",0.9759,0.038,0.641,0.32,pos
7600,SNAPPED.,0.0,0.0,1.0,0.0,neu
7601,I’ve watched this stages waaay too many times and I’m still obsessed with everything about it. Thank you queendom for giving my girls this opportunity to show the world their artistry and how much effort they put into their performances. We definitely need a stage like this for end year awards shows.,0.928,0.027,0.709,0.263,pos
7602,"Guerilla behind the scenes. 
""What kind of concept should we go with?""
""Oh my girl, the concept of this song is oh my girl.""",0.0,0.0,1.0,0.0,neu
7603,lets make petition all of group that joins queendoom will perform at mama 2019!,0.0,0.0,1.0,0.0,neu
7604,"Hyojung is my favorite. She is so beautiful. Her voice is good, too.",0.8977,0.0,0.479,0.521,pos
7605,I am so proud of them ,0.5256,0.0,0.541,0.459,pos
7606,Their vocals make me cry,-0.4767,0.437,0.563,0.0,neg
7607,this performance ;___; oh my girl never disappoints,0.2924,0.0,0.762,0.238,pos
7608,SEUNGHEE SLAYED THIS PERFORMANCE OMG,0.0,0.0,1.0,0.0,neu
7609,The vocals and charisma gave justice. Gosh. So much potential for this group!!!,0.6458,0.0,0.737,0.263,pos
7610,Omooo this stage is lit! OMG is art!,0.0,0.0,1.0,0.0,neu
7611,Im so proud of them. Been with them ever since & this stage really show their growth over the years. Confidence & potentiality are displayed very well.,0.899,0.0,0.637,0.363,pos
7612,I could see winx on theem AaAAAaa yooa is on ,0.0,0.0,1.0,0.0,neu
7613,Hyojung's vocal really shine through this song!!! ,0.0,0.0,1.0,0.0,neu
7614,OMG THE *RANGE* KILLED ME..,-0.6705,0.529,0.471,0.0,neg
7615,"So proud for oh my girl 
They all are queen ",0.5256,0.0,0.726,0.274,pos
7616,永远都爱OMG的米拉克,0.0,0.0,1.0,0.0,neu
7617,THEY ON UNIQUE CONCEPT OMGGG THEY SNAPPED AND LOVE THEIR OUTFITS,0.6369,0.0,0.704,0.296,pos
7618,"這歌真的太好聽了
當專輯主打歌都不為過希望
下次回歸可以放進去",0.0,0.0,1.0,0.0,neu
7619,wow the vocal line,0.5859,0.0,0.441,0.559,pos
7620,"I like OMG song & stage. But why?, I feel like 'Guerilla' nearly become song of duo or trio vocals though the most of song. 'Guerilla' is a nice & great song, but I hope for the next song will have better line distribution. And they are really beauty & cute with the great vocals team. I'm fall in love them while 2nd stage.",0.99,0.0,0.558,0.442,pos
7621,I'm BLINK but i want to join MIRACLE because of this fairy crush concept,0.8641,0.089,0.42,0.492,pos
7622,I love OMG performances. Looking forward for OMG new album!,0.6696,0.0,0.64,0.36,pos
7623,I'm gay for seunghee. Send help.,0.4019,0.0,0.649,0.351,pos
7624,Cantiknyaa ,0.0,0.0,1.0,0.0,neu
7625,*visual shock*,0.0,0.0,1.0,0.0,neu
7626,Im grateful OMG joined this show. Im new fan. Love Oh My Girl,0.8591,0.0,0.513,0.487,pos
7627,BINNIE LOOKS LIKE A FAIRY WITH THAT GODDAMN HAIR ugggH,-0.1531,0.273,0.498,0.23,neg
7628,Hands up if you've stanned since cupid era ,0.0,0.0,1.0,0.0,neu
7629,This song live is such a serve. They really didn't hold back.,0.0,0.0,1.0,0.0,neu
7630,"OH MY GIRL STILL WON IN OUR HEARTS, EVEN THEY DON'T TAKE THE QUEENDOM TITLE ATLEAST THEY ARE NOW CONCEPT QUEENS",0.5719,0.0,0.844,0.156,pos
7631,❤️,0.0,0.0,1.0,0.0,neu
7632,I never seen a girl group danced in fairy crush concept. HOW UNIQUE,-0.1531,0.138,0.862,0.0,neg
7633,Oh My Girl is like 2NE1 LEVEL ON STAGE ,0.3612,0.0,0.762,0.238,pos
7634,Okay sooo I just cried out of no where,-0.4404,0.41,0.427,0.162,neg
7635,I didnt even know that omg existed honestly thought rheyre same as lovelyz but no bich they aint. Imma now stanning em. Seunghee caught my attention. It would be helpful ti know their fandom name and any other info,0.4404,0.064,0.805,0.131,pos
7636,their high notes are giving me more goosebumps than any queendom performances did omg,0.34,0.0,0.844,0.156,pos
7637,i am so addicted to this,0.0,0.0,1.0,0.0,neu
7638,Queendom: you'll realize which group really has freedom on their music.,0.6682,0.0,0.691,0.309,pos
7639,i love it,0.6369,0.0,0.192,0.808,pos
7640,"Yooa: *modern witch*
Jiho: *mermaid*
Arin: *fairy*
Binnie: *princess*
Hyojung: *goddess*
Seunghee: *genie*
Mimi: *elf*",0.0,0.0,1.0,0.0,neu
7641,"Truely, in my eyes oh my girl are the true winners here. They started of from being the least well known group out of all 6 groups but their popularity has grown the most out of all the groups and they have improved incredibly. Not only that but they were the most insecure group and as Hyojung said through queendom they stared of feeling as if they were nobody but now their confidence has grown massively and relise that they are loved.OH MY GIRL ARE MY TRUE WINNERS",0.9749,0.05,0.693,0.257,pos
7642,Go Won must be happy to see her queens performing this masterpiece,0.9228,0.0,0.423,0.577,pos
7643,they started with ribbons and ended up with ropes.. Oh My Girl stronger than ever!,0.4389,0.0,0.829,0.171,pos
7644,I love how this show helped people appreciate other groups and it was a friendly competition instead of being a brutal one with alot of fan wars,0.5719,0.202,0.472,0.325,pos
7645,"oh my girl is a complete group. they have amazing singers, dancers, rapper, and visual. hyojung, seunghee and binnie shines so much here. their vocals were amazing! also, our center yooa is incredibly in her zone! totally slayed the performance. don't forget our underrated rapper!mimi, her rap flow was so good and nice to listen. jiho and arin's stage presences were also so strong in this performance. they're so beautiful and captivating! God- I love ohmygirl so much ",0.987,0.0,0.672,0.328,pos
7646,Yooa is so pretty. I couldn’t tell it was her. Love the song btw. Those high notes are crazy good. ❤️,0.8695,0.081,0.54,0.379,pos
7647,Their vocals are so amazing. How could I have been sleeping on them until now? ,0.7065,0.0,0.728,0.272,pos
7648,"This feels like an ost in an anime, arin so pretty ♥️♥️♥️♥️",0.7661,0.0,0.602,0.398,pos
7649,"1:46　2:03　2:51　3:07　3:43　3:53
I think SeungHee showed her charm in this song.",0.4019,0.0,0.828,0.172,pos
7650,"OMG i'll be stand them from now on, i love their girl crush concept in this perform",0.5574,0.081,0.707,0.212,pos
7651,Hyojung with that dress and OMG in that skinny . Its allready finish :),0.4588,0.0,0.8,0.2,pos
7652,The two main voals of OMG need a sub unit duo debut - they're so powerful,0.5598,0.0,0.782,0.218,pos
7653,I LOVE THEM!,0.6696,0.0,0.182,0.818,pos
7654,"I really love Yooa's live vocals... Like, wow.",0.8955,0.0,0.27,0.73,pos
7655,The best concept and costume of oh my girl!!!!,0.7482,0.0,0.598,0.402,pos
7656,"As a long time miracle, this stage makes me so emotional. They found their light and determination through queendom and are here to prove that they never hold back. Humble and beautiful until the end these girls deserve everything,, congratulations to all of the groups and park bom for showcasing such great stages and talent on queendom ",0.973,0.0,0.678,0.322,pos
7657,ARIN IS SO BEAUTIFUL OMGGG MY TWIN,0.6361,0.0,0.589,0.411,pos
7658,The song is really something! The lyrics hits me deepppppp!!!!! Good job OMG <3,0.7887,0.0,0.633,0.367,pos
7659,"Song, make up, hairstyle, dance, dress all on point. PURFFFEEECCTTTT",0.0,0.0,1.0,0.0,neu
7660,QUEENDOM is a celebration of K-pop girl groups!! I think everyone won in this show. I'm glad that these hardworking and talented  girls are getting more recognition in the K-pop industry is mainly dominated by boygroups. They are the ones who faced criticism and get bashed the most. Please be kind and be more supportive towards girlgroups. I think they deserved the attention and love as much as K-pop boys!!!,0.9691,0.034,0.686,0.28,pos
7661,"This is incredible! I know of YooA for being an amazing dancer, and Seunghee for not only being friends with Jimin and V, but also for being an incredible vocalist, but never really got hooked by an Oh My Girl song. Well, that all just changed! This was such a great performance.",0.8887,0.03,0.779,0.191,pos
7662,I here watch this masterpiece again and again,0.7073,0.0,0.552,0.448,pos
7663,I got chilled for Seunghee parts,0.0,0.0,1.0,0.0,neu
7664,"They all so beautiful and talented,",0.8609,0.0,0.319,0.681,pos
7665,They are perfect,0.5719,0.0,0.351,0.649,pos
7666,BINNIE'S VOCALS!!!! binnie and seunghee really served us,0.0,0.0,1.0,0.0,neu
7667,"I watched Queendom for Mamamoo and super happy for their win and love their supportive nature for other idol groups, but cannot deny how extraordinary, ethereal, and beautiful Oh My Girl is ✨",0.9539,0.0,0.554,0.446,pos
7668,Binnie slayed the high note!!!,0.0,0.0,1.0,0.0,neu
7669,THEY REALLY SHINE! GREAT VOCAL! GREAT VISUAL! GREAT DANCE!,0.946,0.0,0.296,0.704,pos
7670,"Honestly, I didn't even bother clicking on their MVs until I saw Queendom. I totally regret not discovering them sooner! They totally slayed my whole life with this performance, Hyojung killed me with her expressions, Mimi with her growing visuals and Binnie with that holy high note near the end.
Congrats OMG, you got a new fan!",0.531,0.114,0.691,0.195,pos
7671,"It’s great to see Oh My Girl be recognised after so long they were under appreciated for so long. They always present a new musical performance for each comeback. 
They’ve always been consistent with their wide range of title tracks. 
From Cupid to Closer. 
Windy day to Liar Liar. 
Colouring book to Secret Garden. 
Remember me to the Fifth Season.
Every title track deserves love  
Their queendom stages are more musically in line with their B sides like twilight which  could also be title tracks. Oh my girl album spectrum reminds of red velvets and f(x) B sides. Songs such as knock knock, perfect day, echo, shower are the reason I look forward to oh my girl comebacks.
Mnet needs to have them perform this at the MAMA awards.",0.9349,0.046,0.81,0.144,pos
7672,Thats right fuckkng awesome,0.6249,0.0,0.423,0.577,pos
7673,thats insaneeeeeeeeeeeeeeeeeeeee I LOVEEEEEEEEEEEEEEE THESE GIRLSSSSSSSSS,0.0,0.0,1.0,0.0,neu
7674,Esse conceito super combinou com elas ,0.5994,0.0,0.562,0.438,pos
7675,Daebak my girl!!!,0.0,0.0,1.0,0.0,neu
7676,"Oh My Girl is seriously a dark horse of the show, since the beginning no one expecting them to perform this good yet they won first place 2 out of 4 and placed second in the final round. Congrats girls <3 to me, they went from the least to the most fav group, new stan OMG here :3 The final outfits are somehow out-fit to me and Seunghee walk is full of confident and fierceness awwwww <3",0.9725,0.042,0.681,0.277,pos
7677,who's watching it more than twice already like me?,0.3612,0.0,0.762,0.238,pos
7678,"This song makes me feel like I can ace my exams, succeed in life and can even conquer the world. Yeah, oh my girl did that.",0.7845,0.0,0.736,0.264,pos
7679,"Mature concept, fresh sound, serving visuals and those power vocals damn",0.34,0.171,0.506,0.323,pos
7680,BINNIE HIGH NOTE OMGOSHDKDHSKSHSJSJSJSSJ I CANTTTTTTTTTTT ,0.0,0.0,1.0,0.0,neu
7681,Oh My Girl trending everywhere guys....they keep growing every second after this show...4 years they waiting to make people know them,0.1779,0.0,0.922,0.078,pos
7682,can wm give us an MV heheh,0.0,0.0,1.0,0.0,neu
7683,"I never had any high hopes for them being in this show. I went as far as against them participating. Now I feel guilty for not believing them at first... 
Look at how far they've got :"") Although the winner is Mamamoo, I feel like Oh My Girl benefited the most from this show. Thank you Msnake for Queendom. And thank you WM for letting our girls participate in this show!  i will keep believing them in the future!! Let's keep winning girls ♥️♥️♥️♥️♥️",0.939,0.03,0.773,0.197,pos
7684,"Each of them has so much talent, and beautiful too",0.7893,0.0,0.534,0.466,pos
7685,3M,0.0,0.0,1.0,0.0,neu
7686,This song’s lyrics are so fitting. It shows OMG’s effort and determination to win,0.7579,0.0,0.649,0.351,pos
7687,Lo mejor que he visto en 2019!!...,0.0,0.0,1.0,0.0,neu
7688,I didn't know Oh my girl had these vocals,0.0,0.0,1.0,0.0,neu
7689,*I decided to watch Queendom for AOA and Bom but now become an OMG fan*,0.0,0.0,1.0,0.0,neu
7690,Seeing people from other fandoms giving ohmygirl a chance now and praising them warms my heart. MIRACLE FIGHTING,0.8834,0.112,0.382,0.505,pos
7691,Holy shet Seunghee frickin slayed,0.0,0.0,1.0,0.0,neu
7692,Hyojung really is beautiful.. she looks like a princess,0.3612,0.0,0.737,0.263,pos
7693,"Somehow relieved that OMG got 2nd place on Queendom, can't imagine the hates if they won.
This is the best achievement for them in the competition, and i hope OMG will have a flower path from now.
Now i can't wait for their real comeback, and wishing that they will sweep all music shows trophy!
Oh My Oh My Oh My Girl!
We are Mira Mira Miracle will always support you.
Stay humble uri OMG, that's your strength ",0.9798,0.0,0.702,0.298,pos
7694,Goals for OMG next year: MORE MUSIC SHOW TROPHY,0.0,0.0,1.0,0.0,neu
7695,Ohmygirl is so underrated but im so glad my girls are getting more recognition. Please stan ohmygirl you wont regret!!!,0.9266,0.0,0.575,0.425,pos
7696,"Queendom was quite a ride for me since I stan four of these groups and know the others.
OMG was the biggest winner as they blew me away.
AOA gave me hope that they can still can be AOA and then some.
Lovelyz have come along ways since debut.
Park Bom I don't understand why they pitted her against groups.  Her singing is solid, but  she can't dance or perform much which limits her and isn't fair.
G-IDLE I was hoping to get to know better after liking their first three songs.  I liked the Nightmare song, but I never connected with them and found the blonde annoying.
MAMAMOO started off hot and playful, but the last two performances were underwhelming.  It was almost like they were bored.",0.955,0.059,0.755,0.186,pos
7697,Queendom this show reminds me of old kpop when groups would interact in shows. I think that’s the reason why fan wars weren’t so big,-0.3182,0.129,0.789,0.082,neg
7698,I think its finally time for me to stan a girl group... Edit: I'm back after an hour and so glad I can now put names on their faces ♡,0.5949,0.0,0.866,0.134,pos
7699,OH MY GIRL ARE RELLY OMG LABDLAJDA♡,0.0,0.0,1.0,0.0,neu
7700,Not enough Arin screentime ,0.0,0.0,1.0,0.0,neu
7701,This is like my 200th time watching it all the girls look so gorgeous and YooA she’s just so wow slaying,0.9258,0.0,0.591,0.409,pos
7702,This song is amazing and the concept fits them so well,0.7609,0.0,0.579,0.421,pos
7703,Wowwww THEY IMPROVED SO MUCH! I’m impressed,0.8461,0.0,0.38,0.62,pos
7704,They are so beautifulllllllll ❤️❤️❤️❤️❤️,0.0,0.0,1.0,0.0,neu
7705,"Why they're so beautiful, their look their voice everything ",0.7177,0.0,0.616,0.384,pos
